,Param1,Param2,Param3,sc_param1,sc_param2,sc_param3,"PR_kappa_A[emimTf2N,R125]","PR_kappa_A[R125,emimTf2N]","PR_kappa_B[emimTf2N,R125]",SSR
34,0.709971119210432,0.952404168316432,0.334011690556,0.42283719395373764,0.9113321024472849,-0.3334072944617358,,,,
35,0.685549659361473,0.781823037451738,0.179375487435032,0.37368585472006743,0.5689605640626005,-0.6433067083042954,,,,
36,0.901253694327041,0.0237714521398534,0.993208538304884,0.807818059028732,-0.9525165543183512,0.9876592643468469,,,,
37,0.695664378232014,0.788822029353766,0.415181232798017,0.3940430316265231,0.5830081648288308,-0.1707390896365545,,,,
38,0.949143568994578,0.924900603557974,0.729290501559723,0.9042026113937456,0.856129995803466,0.45875307524555464,,,,
39,0.0148064841227728,0.337963915165036,0.683501966700447,-0.9762713365668347,-0.32190426813219375,0.36699034551467236,,,,
40,0.815067234486883,0.0758969928016699,0.761618113964071,0.6343566873026971,-0.8478959467807254,0.5235393796997572,,,,
41,0.0587302233847004,0.888097889889931,0.912908326895303,-0.8878691434863782,0.7822636682009514,0.826733246085807,,,,
42,0.518871926731371,0.0990305263233831,0.325681674119836,0.03822541010007208,-0.8014648824540092,-0.3501011032772994,,,,
43,0.642997745078249,0.568395952911943,0.217264263383914,0.28804463642631495,0.14059337657567794,-0.5673755277605946,,,,
44,0.743505821426342,0.930206464868102,0.0822907882726831,0.49033010940222055,0.8667793325149526,-0.8378697585879167,,,,
45,0.29332742349331,0.547748824290805,0.582892777861639,-0.4157120063978259,0.0991527485682775,0.16536402503439196,,,,
46,0.610886436951747,0.0516029634897894,0.544087838459297,0.22341648525418556,-0.8966562296262455,0.08759680279100501,,,,
47,0.895009726665332,0.442526007375128,0.640140330864893,0.7952512684026667,-0.11203882647858865,0.2800912542444298,,,,
48,0.637724930100867,0.725945877503222,0.609087784108491,0.27743241589271195,0.45681012212822814,0.21786025112933327,,,,
49,0.787794609084856,0.242479714526885,0.445100890781471,0.5794670094857921,-0.5135495720307026,-0.11077845762214222,,,,
50,0.48870733650313,0.907993213583764,0.169420141659214,-0.022484720101916267,0.8221953566895324,-0.6632577660660575,,,,
51,0.391852218212074,0.457129692650089,0.751656601113693,-0.21741814361893363,-0.08272792809065321,0.5035759627830709,,,,
52,0.890931317117013,0.226619696144856,0.969888383094442,0.7870429429183157,-0.5453820429771625,0.940924397061079,,,,
53,0.698791240528486,0.193374452720609,0.152593829029321,0.40033624548111657,-0.6121082106220541,-0.696978617431351,,,,
54,0.825350781833869,0.887322660020384,0.807160055852326,0.6550536533032274,0.7807077127345221,0.6148079236213999,,,,
55,0.0094969701007966,0.769515396646517,0.884693041754338,-0.9869574186632416,0.5442580316370651,0.7701882705230949,,,,
56,0.113150637316087,0.694301554899768,0.0791743617216436,-0.7783410381674671,0.3932971453061931,-0.8441152479491307,,,,
57,0.550896661661168,0.11329166613104,0.470098017490812,0.1026793215426316,-0.772841503359756,-0.060682847676824414,,,,
58,0.856015660742604,0.867284759256814,0.722800285226053,0.7167706790307826,0.7404898593550369,0.44574632652227986,,,,
59,0.282798214843868,0.44845017745115,0.714620120458908,-0.43690339746910445,-0.1001484889465376,0.4293528286523747,,,,
60,0.777994938540484,0.679360261664188,0.800288200251383,0.5597439079888449,0.36330863764071264,0.6010363489205064,,,,
61,0.627470710540611,0.91160861780564,0.531879515016647,0.25679447584736437,0.8294517953064624,0.06313065448601862,,,,
62,0.720409760399586,0.116954244324354,0.569119855219525,0.443846306324575,-0.7654903823761944,0.13776233430773122,,,,
63,0.907048233996207,0.608423695391105,0.35849513715162,0.8194803178266752,0.22093262454048967,-0.2843411275765283,,,,
64,0.759731639576991,0.0190090909859995,0.561647887369563,0.5229866621717465,-0.962075037758596,0.12278810181741151,,,,
65,0.222537504545402,0.0936110669599195,0.0146802132629862,-0.558185852844846,-0.8123422205867601,-0.9733650510368195,,,,
66,0.0600439777440343,0.915693530815019,0.716540292514165,-0.8852250433144515,0.8376505799205596,0.43320095853652285,,,,
67,0.163151901780813,0.566933809846902,0.812580180859735,-0.6777070413868457,0.13765872508181687,0.6256701507638724,,,,
68,0.718849861454203,0.660614687693492,0.821807602880503,0.44070680841130705,0.32568459935630334,0.6441624094833713,,,,
69,0.129981642744299,0.229263774372568,0.031826345330981,-0.7444664679099049,-0.5400751422323828,-0.9390032640147854,,,,
70,0.253477726663976,0.654050322431171,0.909865678424702,-0.49591466337785084,0.31250933300657735,0.8206356120354508,,,,
71,0.442427266794328,0.0825728662417594,0.108698928779877,-0.11562933226203664,-0.8344968735763283,-0.784946399771034,,,,
72,0.461280157912191,0.671146661823946,0.841734901717395,-0.07768545615468603,0.3468232104499971,0.6840978069154164,,,,
73,0.111479865885634,0.179084646635892,0.511123050091704,-0.7817036812636626,-0.6407891254902061,0.021533562835678755,,,,
74,0.503719047261136,0.64494087180642,0.0107066493628484,0.007728284874358504,0.2942258534187372,-0.9813282905542523,,,,
75,0.0998184653223685,0.974415425798909,0.139739826768968,-0.8051737546568881,0.9555106587029278,-0.7227387414231317,,,,
76,0.169784288165075,0.704709363009147,0.59850470968653,-0.6643585079610057,0.41418654412514666,0.19665119080694393,,,,
77,0.736436735252514,0.317899888346064,0.706965890521323,0.476102661299167,-0.3621745588342281,0.4140133329637863,,,,
78,0.353656825053299,0.455589044225766,0.0389575870001217,-0.29429130099451073,-0.08582014684000472,-0.924711865437781,,,,
79,0.325873816230523,0.0278064698371927,0.186110058984937,-0.3502081913043473,-0.9444179140441038,-0.6298102583548376,,,,
80,0.809423839272232,0.548244477561071,0.243620667558993,0.6229986262227898,0.10014756887334975,-0.5145558513846487,,,,
81,0.98636997331183,0.993541058475256,0.699747418264987,0.9791255536897203,0.9938975086950013,0.3995471195161673,,,,
82,0.978954501231111,0.744032410563269,0.75673407726974,0.9642009592522276,0.4931114065459372,0.513751502875242,,,,
83,0.585563158889866,0.382092888534598,0.587726207282659,0.17245012049851205,-0.2333334841111998,0.1750504821136034,,,,
84,0.265468854786761,0.596069369731197,0.86680945908108,-0.47178097072382497,0.19613639144925066,0.7343485921295936,,,,
85,0.304962909437541,0.585711733394619,0.45284971716045,-0.3922940895193687,0.17534769185154353,-0.0952493854880131,,,,
86,0.671064423687014,0.523070012083376,0.978174510419522,0.3445324487845354,0.04962017214476755,0.9575302496961073,,,,
87,0.578845098643188,0.163531930856912,0.264359290804377,0.1589291573694065,-0.6720048127137408,-0.4729945154365681,,,,
88,0.211909208663534,0.275478494393898,0.677797315601879,-0.579576669757365,-0.44731807871947404,0.3555579125142345,,,,
89,0.966834251373263,0.509032703585159,0.606283129847009,0.9398073924448227,0.021446042444999813,0.21223957049878028,,,,
90,0.358583669545648,0.159446746942276,0.282403785704257,-0.284375390705253,-0.680204141058842,-0.43683236013465987,,,,
91,0.157401478754366,0.399251391634213,0.279746813587323,-0.6892805097486092,-0.19889483856573598,-0.44215707766532597,,,,
92,0.345569593197745,0.602414097096639,0.673135233120961,-0.31056789866115775,0.20887082495737896,0.34621484408030545,,,,
93,0.116975328305615,0.854656017995912,0.797120305274467,-0.770643354021928,0.7151428496861492,0.5946877140171192,,,,
94,0.764462545793955,0.46616512789114,0.089035309182298,0.5325082213983787,-0.06459300397699153,-0.8243533695771008,,,,
95,0.792417989233852,0.711588338259959,0.381242507213569,0.588772158625728,0.4279932607718948,-0.23875415307519998,,,,
96,0.595687695596622,0.795318129490289,0.790958337055013,0.19282705706722125,0.5960464169846715,0.5823387924787944,,,,
97,0.101896515456458,0.181434405445956,0.955960519892457,-0.8009914106153397,-0.6360729500576918,0.9130121969729921,,,,
98,0.203819418298437,0.648849270048104,0.986599594605084,-0.5958584167546113,0.3020703571562975,0.9744145794842451,,,,
99,0.77281354956845,0.80651056125843,0.428415356978227,0.5493156940884014,0.6185106254425434,-0.1442171805144168,,,,
100,0.374740675552016,0.418773611975541,0.441027055849317,-0.2518573312554493,-0.15971200177092715,-0.11894264577527658,,,,
101,0.847057970633799,0.436409448449238,0.354824054800676,0.6987421718075857,-0.12431530558540493,-0.29169817751544413,,,,
102,0.146930249711254,0.497102426172648,0.459262629583521,-0.7103552093805969,-0.002499088006253647,-0.08239755803219606,,,,
103,0.691430464704313,0.202373186340899,0.755348175093248,0.3855217343177988,-0.5940469499335173,0.5109740790671704,,,,
104,0.199224591670812,0.863254547932702,0.739696839921745,-0.605106098248309,0.7324008659003849,0.4796079468315777,,,,
105,0.384666457755791,0.515793663047989,0.982252085037748,-0.23188041377080237,0.03501589088317014,0.965701932384792,,,,
106,0.361019582941935,0.104224143985069,0.214913521047424,-0.2794728006707,-0.7910408287524089,-0.5720865440521887,,,,
107,0.941024581849545,0.362317519839943,0.391051578476981,0.8878621021093942,-0.27302441222143603,-0.21909623744147677,,,,
108,0.842936230722918,0.857615423100708,0.695413802548815,0.6904466383773307,0.7210826395872738,0.39086231645481684,,,,
109,0.623546326696589,0.133945823245212,0.174116701057536,0.2488961469680251,-0.7313867685401872,-0.6538456040028298,,,,
110,0.871804077148779,0.672416690008798,0.329085648595501,0.7485469043482644,0.3493722702506652,-0.34327935213847716,,,,
111,0.242895521687814,0.759256669362778,0.794434401925667,-0.5172127163951745,0.5236678513269777,0.5893050167144718,,,,
112,0.0853705613536041,0.743625993157671,0.235375934036628,-0.8342520257175144,0.4922956905773799,-0.5310787485736742,,,,
113,0.677493196053802,0.111773776538797,0.343433630560491,0.3574711827263357,-0.7758880431039822,-0.31452521105745435,,,,
114,0.541703567929535,0.967809452963314,0.460381937830595,0.0841770341525645,0.9422518822439763,-0.08015440304858568,,,,
115,0.523198566626516,0.425269121673946,0.362590328624106,0.04693333118846965,-0.14667493467703185,-0.27613413974778755,,,,
116,0.27836250382553,0.574097979407353,0.0873621539902865,-0.4458308382672087,0.15203785213547616,-0.827706464148793,,,,
117,0.854862745118689,0.100291943545479,0.480512492180356,0.7144502875681378,-0.7989331056233322,-0.039811670445169756,,,,
118,0.816663669179577,0.478354548008511,0.272785150270218,0.6375697181219153,-0.04012775101233723,-0.4561086319443224,,,,
119,0.0209705932755701,0.168519976971889,0.577063380438568,-0.9638652714947081,-0.6619933594348137,0.15368159357264788,,,,
120,0.472536368450217,0.293159999292026,0.0220313151111932,-0.055030879972021274,-0.4118297219343956,-0.9586330406286603,,,,
121,0.962332261320366,0.136230533069231,0.622392632481813,0.9307465565371782,-0.7268011522223282,0.2445238954049962,,,,
122,0.453029945928633,0.334079314952837,0.420549595714823,-0.09429007235951292,-0.3297010071027835,-0.1599805965564387,,,,
123,0.85172025805075,0.69826155524182,0.651276654408877,0.7081256268447833,0.40124521905995225,0.30240905608506363,,,,
124,0.544166184231822,0.537951709807104,0.320297728622234,0.08913336723112253,0.07948906630452135,-0.36089082470211953,,,,
125,0.417251237012067,0.837902040139201,0.30071185510996,-0.16629934085440357,0.6815161223700139,-0.40014198709841875,,,,
126,0.0469598781431834,0.594123795868608,0.437253688169919,-0.9115584821025494,0.1922314512427985,-0.12650468111019186,,,,
127,0.497057496893889,0.0681658286227375,0.558123356806496,-0.005678944830490473,-0.8634130825860051,0.11572474968175284,,,,
128,0.886085526419658,0.236575606536524,0.132448243920407,0.7772901638504741,-0.5253996431681287,-0.7373514724986991,,,,
129,0.92051450028659,0.918777863491189,0.140070564411095,0.8465829163913456,0.8438411105957728,-0.7220759250880033,,,,
130,0.302709789344008,0.901118710408169,0.239870657993716,-0.3968287844449122,0.8083976158964681,-0.522071075780544,,,,
131,0.141755906857887,0.996581526946467,0.128700908809022,-0.7207692420580087,1.0,-0.7448613371426299,,,,
132,0.0030165998523247,0.310769237879459,0.105362728278194,-1.0,-0.3764864100780302,-0.7916323281569245,,,,
133,0.331462046365165,0.987372788950388,0.206206883234385,-0.3389611570663299,0.9815172418056024,-0.5895351227183989,,,,
134,0.531049553949687,0.631691573649152,0.66970512198362,0.062734456249258,0.2676333307309884,0.3393407136411013,,,,
135,0.830545308273029,0.681007634936989,0.540808336949083,0.6655083080514899,0.36661506267637556,0.08102450228698888,,,,
136,0.665247645951949,0.605863148432497,0.505468967821246,0.3328254330094227,0.21579337850031544,0.010202472534257767,,,,
137,0.927843921951016,0.842184323064608,0.932841184587422,0.8613343232623059,0.6901110460027631,0.8666797837679474,,,,
138,0.749245064062868,0.612830292462966,0.635761762851045,0.5018810757865768,0.22977705774882162,0.27131636431842865,,,,
139,0.178956729271944,0.371124893260313,0.702442377782748,-0.6458977866432423,-0.25534722851550606,0.4049479658770303,,,,
140,0.96857364268695,0.174773961101835,0.426319063527456,0.9433081419105749,-0.6494410556908468,-0.14841826731378505,,,,
141,0.369815542931223,0.0610738500327977,0.25734371124379,-0.2617697961823048,-0.8776473159254178,-0.487054120818181,,,,
142,0.606158005158369,0.16616029614536,0.925462117180272,0.2138999061243141,-0.6667294492390043,0.851891728849193,,,,
143,0.727389336240101,0.378379828458676,0.784458787014612,0.45789360333163365,-0.24078592673403898,0.5693133384964242,,,,
144,0.882976845805173,0.0109932589235988,0.745553969951417,0.7710335429770008,-0.9781635273865272,0.4913459559546749,,,,
145,0.350433416777638,0.969675421078264,0.0655386051708919,-0.30077882609028783,0.9459970466173966,-0.8714420503220015,,,,
146,0.456141573953636,0.300766690252531,0.904491353179066,-0.08802751944204512,-0.3965624149763316,0.8098651701220589,,,,
147,0.173922304466982,0.963798265233435,0.652932546976154,-0.6560302161935437,0.9342010708390633,0.30572755541205465,,,,
148,0.471516464579675,0.0354050144551421,0.936999636067521,-0.05708356811747961,-0.9291669575218636,0.87501354811398,,,,
149,0.448340421252358,0.3860343599174,0.551537512428,-0.10372834589573166,-0.22542259963066769,0.10252635712320268,,,,
150,0.126173570713148,0.260433221423078,0.319183641896635,-0.7521307042572392,-0.47751528298424717,-0.36312351547093535,,,,
151,0.628381268941224,0.358747918226472,0.0955349592298322,0.258627092124909,-0.28018892091961034,-0.8113277151749624,,,,
152,0.91083239896955,0.818868695334699,0.416634160818325,0.8270964381352603,0.6433145023649711,-0.1678273423693466,,,,
153,0.408871244668657,0.447741151566214,0.378473704623185,-0.18316515677998446,-0.10157156711321158,-0.2443029849948154,,,,
154,0.191776372297851,0.0597579395846047,0.846183816875292,-0.6200966008370723,-0.8802884655194,0.6930136763679859,,,,
155,0.311147824810594,0.0456836534733615,0.975704450226639,-0.3798461492441919,-0.9085368125853759,0.9525801138903836,,,,
156,0.072893823822222,0.552652148037439,0.0598993401193603,-0.859363069968236,0.10899415650023014,-0.8827434461057906,,,,
157,0.0772127593936341,0.798610426279158,0.364155541920279,-0.8506706548254986,0.6026543501758175,-0.2729973666427008,,,,
158,0.0483684691351771,0.634606284440253,0.999366421862846,-0.9087235109698992,0.2734834151596539,1.0,,,,
159,0.553564469073615,0.947833892305118,0.408265430309047,0.10804862820776417,0.90215915101412,-0.184598736306139,,,,
160,0.561821772851215,0.822434726501744,0.403052939595275,0.12466751756320882,0.6504718448588334,-0.19504485296094387,,,,
161,0.320987529026128,0.784534773991917,0.127697784142084,-0.36004247481818075,0.5744032610728078,-0.7468716538732594,,,,
162,0.744490963571399,0.315898962230478,0.589309777935448,0.4923128350895689,-0.3661905959475632,0.17822404436599326,,,,
163,0.660424905555207,0.543314487040333,0.163662690143065,0.3231190456459214,0.09025263834820385,-0.6747960139929403,,,,
164,0.956576674198474,0.664676289811226,0.395751329632125,0.9191626947669689,0.333836596932507,-0.20967767892290223,,,,
165,0.48126702288497,0.531948676583375,0.929219324399584,-0.03745931133900271,0.0674404434037108,0.8594213777376809,,,,
166,0.526369542177689,0.69013324143945,0.687991764178704,0.05331532866041955,0.38493096855121167,0.3759881453746132,,,,
167,0.791808578835111,0.220673505972841,0.255372570848316,0.5875456415613798,-0.5573165768051478,-0.4910043940454726,,,,
168,0.575046289046298,0.976398936966313,0.726901798717391,0.15128356286622524,0.9594917424625726,0.45396598402278565,,,,
169,0.755944163258991,0.0899717872501668,0.338739083606928,0.5153638773547513,-0.8196465794365588,-0.32393334007124974,,,,
170,0.938473200265482,0.40464508187217,0.385143855990208,0.8827271174471991,-0.1880692213654106,-0.2309356366173818,,,,
171,0.228371508132187,0.981729372906203,0.477712853663213,-0.5464441678203635,0.970190402647026,-0.04542229924957053,,,,
172,0.614785617474951,0.488904155399291,0.209939227352334,0.2312640891982014,-0.018953748393016223,-0.5820553008457272,,,,
173,0.464530680383492,0.622749116087169,0.293690680197006,-0.07114336024143164,0.24968502110895652,-0.4142128058723925,,,,
174,0.619411309278655,0.0075696301548889,0.30798022914631,0.24057389084152758,-0.985035055570562,-0.38557576775267277,,,,
175,0.21476034959821,0.801221670316028,0.434591061152001,-0.5738383807218208,0.6078953497721336,-0.1318407313719061,,,,
176,0.674327023892569,0.76503299500469,0.47382106116155,0.35109885269645846,0.535261451898198,-0.053221664409349834,,,,
177,0.0311592971924866,0.206412277557902,0.923631743787989,-0.9433591901355655,-0.5859401337421162,0.8482235604000632,,,,
178,0.25693018052905,0.390613657067109,0.81891070450834,-0.48896615447787695,-0.21623154196843375,0.6383568666067623,,,,
179,0.93102981710242,0.251782564146743,0.297637087939406,0.8677463483549108,-0.49487792341653947,-0.4063039887812434,,,,
180,0.760455434961965,0.0785005343916035,0.951981490704183,0.5244433937808579,-0.8426704066821484,0.9050380047190352,,,,
181,0.538809827430177,0.214532575671932,0.711876997058767,0.0783530079961503,-0.5696419714345399,0.4238554592353534,,,,
182,0.0912372881858888,0.482863308544716,0.858493171299325,-0.8224444809389334,-0.031078266622336925,0.7176822962887948,,,,
183,0.205103522050594,0.532342445321863,0.515337938757869,-0.5932739922556726,0.06823077236964381,0.02998043039123033,,,,
184,0.0161727585265423,0.873359414629595,0.0547751007219966,-0.9735215330284185,0.7526822342947099,-0.8930127022927763,,,,
185,0.972394131881876,0.410297865035128,0.958920102052515,0.9509973694022877,-0.1767235815642998,0.9189433615910434,,,,
186,0.837197662206576,0.393499598822081,0.658771161402758,0.6788970287468314,-0.21043919956028012,0.3174284582532987,,,,
187,0.428746111773975,0.957599511282034,0.0736639122791929,-0.1431644221245072,0.92175961898767,-0.8551584902026194,,,,
188,0.992534301226027,0.320077966025181,0.965845925862776,0.9915320590473926,-0.3578029627383379,0.9328230915369327,,,,
189,0.796447147380482,0.144942676229537,0.3088373170969,0.5968813593088951,-0.7093151041389236,-0.3838581165937681,,,,
190,0.487078194795565,0.733124398713168,0.946509124247404,-0.02576357800899831,0.4712180542219939,0.8940710828530032,,,,
191,0.133494097857371,0.936477351724997,0.180991962975318,-0.7373971987559153,0.8793655615389264,-0.6400672028565731,,,,
192,0.239024230968825,0.495957398796631,0.0013896835168426,-0.5250041885093734,-0.004797260038718831,-1.0,,,,
193,0.834229279506745,0.517713858517812,0.873792243696113,0.6729227755303118,0.03886989439264443,0.7483424746455447,,,,
194,0.340868857669226,0.0001135864774714,0.83659632083944,-0.3200287354841397,-1.0,0.6737998096164586,,,,
195,0.733136682654162,0.185865480650311,0.35029900535743,0.4694608796139714,-0.6271793870550135,-0.30076662424246026,,,,
196,0.167021466382387,0.815749132793106,0.113702397495888,-0.6699190433066788,0.6370532622088159,-0.7749191746389061,,,,
197,0.729048670830615,0.617741219658487,0.628926984190932,0.4612332283116689,0.23963372648060166,0.2576190938360712,,,,
198,0.0643687525295154,0.831087493759155,0.405841942129888,-0.8765208759999219,0.6678387202112677,-0.1894555392476095,,,,
199,0.712631070089398,0.870237686006424,0.91606291871078,0.428190688331451,0.7464166466197033,0.8330552207256274,,,,
200,0.120114135116046,0.715604377297979,0.883577659322063,-0.7643261002916999,0.4360538091847814,0.7679529830871901,,,,
201,0.991428562034101,0.0874915370296029,0.626795980845857,0.9893066162416613,-0.8246246627643508,0.2533484465089466,,,,
202,0.596572352010162,0.848793485203969,0.890480584759719,0.19460754225344967,0.703376223678726,0.781786823441218,,,,
203,0.284951792860337,0.150980467644112,0.222109136287001,-0.4325690438183274,-0.6971967184501011,-0.5576661373170526,,,,
204,0.412958953791038,0.582000286144495,0.263109725117446,-0.17493811470283838,0.16789848631387772,-0.47549871345826134,,,,
205,0.946162327524897,0.589908017560177,0.006717030066163,0.8982024782436373,0.18377000830576473,-0.9893237059650315,,,,
206,0.510463663919836,0.0159215800026295,0.0990925963666312,0.021302696209435146,-0.9682719475797326,-0.8041980156537185,,,,
207,0.0835702852722685,0.948491945609331,0.603912968798452,-0.8378753136345863,0.9034799226666497,0.2074896380454745,,,,
208,0.650178112763015,0.638159587363436,0.315938106460098,0.302496052929635,0.28061521093325537,-0.3696277461044388,,,,
209,0.439411013926262,0.700080244775762,0.764864600586763,-0.12169993036918303,0.4048954911060074,0.5300455165623708,,,,
210,0.154825633805198,0.421722100355687,0.639925411641574,-0.6944647300897733,-0.1537941227094929,0.2796605443589968,,,,
211,0.770478330031633,0.736502782926431,0.19238909136167,0.54461576343933,0.4779987725493149,-0.617226733838746,,,,
212,0.53230181407838,0.471033902334003,0.28721358105566,0.06525479134694923,-0.05482093957806766,-0.4271932670243844,,,,
213,0.107226128464152,0.403529762422199,0.145563861089205,-0.79026487671665,-0.19030776694159057,-0.7110670579129741,,,,
214,0.913379797844574,0.991394381699212,0.573908515558557,0.8322234070815953,0.9895889370112327,0.1473590716965576,,,,
215,0.878423085227982,0.487762024399951,0.157173078678232,0.761868512208868,-0.021246107139254344,-0.6878015505259631,,,,
216,0.0712260558620317,0.131199176199781,0.850587215036352,-0.8627196681929672,-0.7368995340469998,0.7018383272678816,,,,
217,0.635873058589724,0.892527032449694,0.0249644224934059,0.2737052855154001,0.7911533522136218,-0.9527549329142984,,,,
218,0.896792710886365,0.324916503619909,0.833977697191715,0.7988397542195786,-0.3480915863894899,0.6685519445167871,,,,
219,0.366746698698718,0.296272516990357,0.248936902388802,-0.26794624119665034,-0.4055826214067739,-0.5039018258436929,,,,
220,0.657012230563567,0.375676988011513,0.734549872225132,0.3162505968617053,-0.24621076849240187,0.46929314188904314,,,,
221,0.445637462899424,0.89972043419641,0.0602999297734954,-0.10916839836438885,0.80559115087141,-0.8819406425158012,,,,
222,0.434814285356078,0.556090779854291,0.688395603138792,-0.13095143976770274,0.1158957971395338,0.3767974607515574,,,,
223,0.0247379870307393,0.0299131931162848,0.201793140481562,-0.9562829054268162,-0.9401895325909071,-0.5983805047463169,,,,
224,0.864429949962504,0.232849203701123,0.989915899811078,0.7337055218458877,-0.5328788658988612,0.9810606366087633,,,,
225,0.953641668911247,0.750760982836657,0.499283901528633,0.9132556179002573,0.5066162510073078,-0.0021927388067675135,,,,
226,0.476739246054837,0.431525936370181,0.53356430697597,-0.04657204646329982,-0.1341169497341541,0.06650706977624932,,,,
227,0.569779488921403,0.246058287659226,0.269088159313705,0.1406834479993948,-0.50636705669427,-0.46351760414670096,,,,
228,0.996741703978459,0.190338889166188,0.396496233961921,1.0,-0.6182008573217408,-0.20818484987955077,,,,
229,0.39584658433986,0.196336635858347,0.490106712728453,-0.20937896636317022,-0.60616284496113,-0.020584327403090463,,,,
230,0.248606058284572,0.507362169337627,0.49299114487635,-0.505719524620011,0.018093131268056784,-0.014803767522150735,,,,
231,0.875542056565468,0.0391855683308064,0.467275806809108,0.7560700702644079,-0.921579048825303,-0.06633871233431399,,,,
232,0.6833953029489,0.367399641859338,0.167914656980198,0.3693499344466886,-0.2628241402146857,-0.6662748397535887,,,,
233,0.185087862033145,0.344169214224785,0.227482914286716,-0.6335580908143992,-0.30944967966479464,-0.5468967921144354,,,,
234,0.007192103889499,0.257005274700175,0.644559791095223,-0.9915962593279836,-0.4843954776873294,0.2889480944101728,,,,
235,0.181047966176615,0.255174192077849,0.612813162736738,-0.6416889025243089,-0.48807062376671884,0.22532611377944156,,,,
