,sc_param1,sc_param2
129,0.8465829163913456,-0.0047972600387188
130,-0.3968287844449122,-0.0047972600387188
131,-0.7207692420580087,-0.0047972600387188
132,-1.0,-0.0047972600387188
133,-0.3389611570663299,-0.0047972600387188
134,0.062734456249258,-0.0047972600387188
135,0.6655083080514899,-0.0047972600387188
136,0.3328254330094227,-0.0047972600387188
137,0.8613343232623059,-0.0047972600387188
138,0.5018810757865768,-0.0047972600387188
139,-0.6458977866432423,-0.0047972600387188
140,0.9433081419105749,-0.0047972600387188
141,-0.2617697961823048,-0.0047972600387188
142,0.2138999061243141,-0.0047972600387188
143,0.45789360333163365,-0.0047972600387188
144,0.7710335429770008,-0.0047972600387188
145,-0.30077882609028783,-0.0047972600387188
146,-0.08802751944204512,-0.0047972600387188
147,-0.6560302161935437,-0.0047972600387188
148,-0.05708356811747961,-0.0047972600387188
149,-0.10372834589573166,-0.0047972600387188
150,-0.7521307042572392,-0.0047972600387188
151,0.258627092124909,-0.0047972600387188
152,0.8270964381352603,-0.0047972600387188
153,-0.18316515677998446,-0.0047972600387188
154,-0.6200966008370723,-0.0047972600387188
155,-0.3798461492441919,-0.0047972600387188
156,-0.859363069968236,-0.0047972600387188
157,-0.8506706548254986,-0.0047972600387188
158,-0.9087235109698992,-0.0047972600387188
159,0.10804862820776417,-0.0047972600387188
160,0.12466751756320882,-0.0047972600387188
161,-0.36004247481818075,-0.0047972600387188
162,0.4923128350895689,-0.0047972600387188
163,0.3231190456459214,-0.0047972600387188
164,0.9191626947669689,-0.0047972600387188
165,-0.03745931133900271,-0.0047972600387188
166,0.05331532866041955,-0.0047972600387188
167,0.5875456415613798,-0.0047972600387188
168,0.15128356286622524,-0.0047972600387188
169,0.5153638773547513,-0.0047972600387188
170,0.8827271174471991,-0.0047972600387188
171,-0.5464441678203635,-0.0047972600387188
172,0.2312640891982014,-0.0047972600387188
173,-0.07114336024143164,-0.0047972600387188
174,0.24057389084152758,-0.0047972600387188
175,-0.5738383807218208,-0.0047972600387188
176,0.35109885269645846,-0.0047972600387188
177,-0.9433591901355655,-0.0047972600387188
178,-0.48896615447787695,-0.0047972600387188
179,0.8677463483549108,-0.0047972600387188
180,0.5244433937808579,-0.0047972600387188
181,0.0783530079961503,-0.0047972600387188
182,-0.8224444809389334,-0.0047972600387188
183,-0.5932739922556726,-0.0047972600387188
184,-0.9735215330284185,-0.0047972600387188
185,0.9509973694022877,-0.0047972600387188
186,0.6788970287468314,-0.0047972600387188
187,-0.1431644221245072,-0.0047972600387188
188,0.9915320590473926,-0.0047972600387188
189,0.5968813593088951,-0.0047972600387188
190,-0.02576357800899831,-0.0047972600387188
191,-0.7373971987559153,-0.0047972600387188
192,-0.5250041885093734,-0.0047972600387188
193,0.6729227755303118,-0.0047972600387188
194,-0.3200287354841397,-0.0047972600387188
195,0.4694608796139714,-0.0047972600387188
196,-0.6699190433066788,-0.0047972600387188
197,0.4612332283116689,-0.0047972600387188
198,-0.8765208759999219,-0.0047972600387188
199,0.428190688331451,-0.0047972600387188
200,-0.7643261002916999,-0.0047972600387188
201,0.9893066162416613,-0.0047972600387188
202,0.19460754225344967,-0.0047972600387188
203,-0.4325690438183274,-0.0047972600387188
204,-0.17493811470283838,-0.0047972600387188
205,0.8982024782436373,-0.0047972600387188
206,0.021302696209435146,-0.0047972600387188
207,-0.8378753136345863,-0.0047972600387188
208,0.302496052929635,-0.0047972600387188
209,-0.12169993036918303,-0.0047972600387188
210,-0.6944647300897733,-0.0047972600387188
211,0.54461576343933,-0.0047972600387188
212,0.06525479134694923,-0.0047972600387188
213,-0.79026487671665,-0.0047972600387188
214,0.8322234070815953,-0.0047972600387188
215,0.761868512208868,-0.0047972600387188
216,-0.8627196681929672,-0.0047972600387188
217,0.2737052855154001,-0.0047972600387188
218,0.7988397542195786,-0.0047972600387188
219,-0.26794624119665034,-0.0047972600387188
220,0.3162505968617053,-0.0047972600387188
221,-0.10916839836438885,-0.0047972600387188
222,-0.13095143976770274,-0.0047972600387188
223,-0.9562829054268162,-0.0047972600387188
224,0.7337055218458877,-0.0047972600387188
225,0.9132556179002573,-0.0047972600387188
226,-0.04657204646329982,-0.0047972600387188
227,0.1406834479993948,-0.0047972600387188
228,1.0,-0.0047972600387188
229,-0.20937896636317022,-0.0047972600387188
230,-0.505719524620011,-0.0047972600387188
231,0.7560700702644079,-0.0047972600387188
232,0.3693499344466886,-0.0047972600387188
233,-0.6335580908143992,-0.0047972600387188
234,-0.9915962593279836,-0.0047972600387188
235,-0.6416889025243089,-0.0047972600387188
236,-0.5702740840981678,-0.0047972600387188
237,0.8438645465328993,-0.0047972600387188
238,0.4049526536849106,-0.0047972600387188
239,-0.7292406125453699,-0.0047972600387188
240,-0.18904833992165526,-0.0047972600387188
241,0.3064902081591805,-0.0047972600387188
242,-0.32326228942376123,-0.0047972600387188
243,0.20794060014920368,-0.0047972600387188
244,-0.536397105346365,-0.0047972600387188
245,-0.6175461826975561,-0.0047972600387188
246,-0.5502057302805302,-0.0047972600387188
247,0.4110121168163703,-0.0047972600387188
248,-0.4508691508845968,-0.0047972600387188
249,-0.4210261711220731,-0.0047972600387188
