,sc_param1,sc_param2,sc_param4
111,-0.0224847201019162,-0.0047972600387188,0.2847284556292926
112,-0.0224847201019162,-0.0047972600387188,-0.3348515292189135
113,-0.0224847201019162,-0.0047972600387188,-0.15141452966384572
114,-0.0224847201019162,-0.0047972600387188,-0.9690668546563238
115,-0.0224847201019162,-0.0047972600387188,-0.6072591309405261
116,-0.0224847201019162,-0.0047972600387188,0.7385614494420032
117,-0.0224847201019162,-0.0047972600387188,-0.870680520475651
118,-0.0224847201019162,-0.0047972600387188,-0.3899195135325231
119,-0.0224847201019162,-0.0047972600387188,0.672892983833123
120,-0.0224847201019162,-0.0047972600387188,0.1823485189788392
121,-0.0224847201019162,-0.0047972600387188,0.8247411500681654
122,-0.0224847201019162,-0.0047972600387188,0.7894740180913302
123,-0.0224847201019162,-0.0047972600387188,-0.5234199915556332
124,-0.0224847201019162,-0.0047972600387188,0.9432496844325549
125,-0.0224847201019162,-0.0047972600387188,-0.19665280588808176
126,-0.0224847201019162,-0.0047972600387188,0.8057519794216244
127,-0.0224847201019162,-0.0047972600387188,-0.1782305976746208
128,-0.0224847201019162,-0.0047972600387188,0.1054161025277276
129,-0.0224847201019162,-0.0047972600387188,-0.9789232296410904
130,-0.0224847201019162,-0.0047972600387188,0.47022142668335776
131,-0.0224847201019162,-0.0047972600387188,-0.2526072006916369
132,-0.0224847201019162,-0.0047972600387188,-0.7680259512499402
133,-0.0224847201019162,-0.0047972600387188,0.12017695845861143
134,-0.0224847201019162,-0.0047972600387188,-1.0
135,-0.0224847201019162,-0.0047972600387188,0.9224312903585525
136,-0.0224847201019162,-0.0047972600387188,0.39677600778283195
137,-0.0224847201019162,-0.0047972600387188,-0.4708724830446035
138,-0.0224847201019162,-0.0047972600387188,0.528403319320139
139,-0.0224847201019162,-0.0047972600387188,0.3081420460561264
140,-0.0224847201019162,-0.0047972600387188,-0.45334287182591515
141,-0.0224847201019162,-0.0047972600387188,0.0070242084267353455
142,-0.0224847201019162,-0.0047972600387188,-0.8898941082369439
143,-0.0224847201019162,-0.0047972600387188,0.34743829906955237
144,-0.0224847201019162,-0.0047972600387188,0.8511357846262604
145,-0.0224847201019162,-0.0047972600387188,-0.1616932499820758
146,-0.0224847201019162,-0.0047972600387188,-0.28243243097390736
147,-0.0224847201019162,-0.0047972600387188,0.8379118882309313
148,-0.0224847201019162,-0.0047972600387188,-0.9884825262793795
149,-0.0224847201019162,-0.0047972600387188,0.8798880143790737
150,-0.0224847201019162,-0.0047972600387188,0.4070348204029153
151,-0.0224847201019162,-0.0047972600387188,0.6578996704940034
152,-0.0224847201019162,-0.0047972600387188,0.7282013516418251
153,-0.0224847201019162,-0.0047972600387188,-0.7793474921641116
154,-0.0224847201019162,-0.0047972600387188,0.4380138080206919
155,-0.0224847201019162,-0.0047972600387188,0.04862702275985353
156,-0.0224847201019162,-0.0047972600387188,-0.042666433872450726
157,-0.0224847201019162,-0.0047972600387188,-0.38261926053916384
158,-0.0224847201019162,-0.0047972600387188,-0.6774654476771598
159,-0.0224847201019162,-0.0047972600387188,-0.3683675180215672
160,-0.0224847201019162,-0.0047972600387188,0.342102912400742
161,-0.0224847201019162,-0.0047972600387188,-0.03852135717971272
162,-0.0224847201019162,-0.0047972600387188,0.17477659252894817
163,-0.0224847201019162,-0.0047972600387188,0.5700927005454286
164,-0.0224847201019162,-0.0047972600387188,-0.6738931313761647
165,-0.0224847201019162,-0.0047972600387188,-0.10358348797497552
166,-0.0224847201019162,-0.0047972600387188,0.5874135061765253
167,-0.0224847201019162,-0.0047972600387188,-0.4249981243238947
168,-0.0224847201019162,-0.0047972600387188,0.7035616772653657
169,-0.0224847201019162,-0.0047972600387188,0.36886768480780163
170,-0.0224847201019162,-0.0047972600387188,-0.32737850417917724
171,-0.0224847201019162,-0.0047972600387188,0.010761303112308385
172,-0.0224847201019162,-0.0047972600387188,0.6939471457796897
173,-0.0224847201019162,-0.0047972600387188,-0.5431585871914272
174,-0.0224847201019162,-0.0047972600387188,-0.9614928912675306
175,-0.0224847201019162,-0.0047972600387188,0.16920358247114442
176,-0.0224847201019162,-0.0047972600387188,0.01791450652672899
177,-0.0224847201019162,-0.0047972600387188,-0.559101198853528
178,-0.0224847201019162,-0.0047972600387188,0.8440385662462355
179,-0.0224847201019162,-0.0047972600387188,0.9028327726343677
180,-0.0224847201019162,-0.0047972600387188,-0.12795673111384998
181,-0.0224847201019162,-0.0047972600387188,0.4355420573600641
182,-0.0224847201019162,-0.0047972600387188,-0.05586976558449119
183,-0.0224847201019162,-0.0047972600387188,-0.4455880225688035
184,-0.0224847201019162,-0.0047972600387188,-0.9956927923288472
185,-0.0224847201019162,-0.0047972600387188,-0.4285631140009607
186,-0.0224847201019162,-0.0047972600387188,0.33462852734543547
187,-0.0224847201019162,-0.0047972600387188,-0.7037407619952352
188,-0.0224847201019162,-0.0047972600387188,-0.5627309919973043
189,-0.0224847201019162,-0.0047972600387188,0.7624902545998646
190,-0.0224847201019162,-0.0047972600387188,0.1512061823773201
191,-0.0224847201019162,-0.0047972600387188,0.26475201302578566
192,-0.0224847201019162,-0.0047972600387188,-0.8607382022682387
193,-0.0224847201019162,-0.0047972600387188,-0.579124805228307
194,-0.0224847201019162,-0.0047972600387188,0.602548855043594
195,-0.0224847201019162,-0.0047972600387188,0.21629570870295156
196,-0.0224847201019162,-0.0047972600387188,-0.8593545313155685
197,-0.0224847201019162,-0.0047972600387188,0.305459052341452
198,-0.0224847201019162,-0.0047972600387188,-0.051197511885848423
199,-0.0224847201019162,-0.0047972600387188,0.9414885902593395
200,-0.0224847201019162,-0.0047972600387188,-0.9477486010269484
201,-0.0224847201019162,-0.0047972600387188,0.4765134738013084
202,-0.0224847201019162,-0.0047972600387188,-0.25743858625156635
203,-0.0224847201019162,-0.0047972600387188,0.3884614918491942
204,-0.0224847201019162,-0.0047972600387188,-0.8438741592217296
205,-0.0224847201019162,-0.0047972600387188,0.5425592536380768
206,-0.0224847201019162,-0.0047972600387188,-0.9071743170075606
207,-0.0224847201019162,-0.0047972600387188,0.24750988205404556
208,-0.0224847201019162,-0.0047972600387188,-0.0893325709819155
209,-0.0224847201019162,-0.0047972600387188,0.0002692694887429514
210,-0.0224847201019162,-0.0047972600387188,0.49327296055290915
211,-0.0224847201019162,-0.0047972600387188,-0.46282338146609103
212,-0.0224847201019162,-0.0047972600387188,-0.5523069001386216
213,-0.0224847201019162,-0.0047972600387188,0.5615783055450174
214,-0.0224847201019162,-0.0047972600387188,0.9572886938606353
215,-0.0224847201019162,-0.0047972600387188,-0.6587738881634624
216,-0.0224847201019162,-0.0047972600387188,-0.26507657670602924
217,-0.0224847201019162,-0.0047972600387188,-0.8222847544940339
218,-0.0224847201019162,-0.0047972600387188,0.9000201053562988
219,-0.0224847201019162,-0.0047972600387188,0.6408580370731152
220,-0.0224847201019162,-0.0047972600387188,0.4889289541595516
221,-0.0224847201019162,-0.0047972600387188,0.6212978047316318
222,-0.0224847201019162,-0.0047972600387188,0.09644939748188874
223,-0.0224847201019162,-0.0047972600387188,-0.3028479062917082
224,-0.0224847201019162,-0.0047972600387188,-0.6842612551553207
225,-0.0224847201019162,-0.0047972600387188,0.7913486529835518
226,-0.0224847201019162,-0.0047972600387188,0.8093975192394358
227,-0.0224847201019162,-0.0047972600387188,0.5526338825837718
228,-0.0224847201019162,-0.0047972600387188,-0.29142026642198093
229,-0.0224847201019162,-0.0047972600387188,-0.09838830019429468
230,-0.0224847201019162,-0.0047972600387188,0.31997038111706844
231,-0.0224847201019162,-0.0047972600387188,-0.4354363446113648
232,-0.0224847201019162,-0.0047972600387188,-0.722843573033884
233,-0.0224847201019162,-0.0047972600387188,-0.3984540545447569
234,-0.0224847201019162,-0.0047972600387188,-0.30868667708418784
235,-0.0224847201019162,-0.0047972600387188,-0.7327091508582652
236,-0.0224847201019162,-0.0047972600387188,-0.5951553462310566
237,-0.0224847201019162,-0.0047972600387188,0.05034872409803137
238,-0.0224847201019162,-0.0047972600387188,-0.8949779636803755
239,-0.0224847201019162,-0.0047972600387188,-0.24389505191598093
240,-0.0224847201019162,-0.0047972600387188,0.4512832136846212
241,-0.0224847201019162,-0.0047972600387188,0.7668415332519256
242,-0.0224847201019162,-0.0047972600387188,0.13572000288551944
243,-0.0224847201019162,-0.0047972600387188,-0.17515858047092503
244,-0.0224847201019162,-0.0047972600387188,0.6525005555915371
245,-0.0224847201019162,-0.0047972600387188,-0.3578597858821979
246,-0.0224847201019162,-0.0047972600387188,-0.2769703849999995
247,-0.0224847201019162,-0.0047972600387188,-0.7445403580306643
248,-0.0224847201019162,-0.0047972600387188,0.27206959022931887
249,-0.0224847201019162,-0.0047972600387188,-0.9325967139667273
