,Unnamed: 0,sc_param1,sc_param2,sc_param3,sc_param4,sc_param5,sc_param6,sc_param7,sc_param8,"SRK_kappa_A[emimTf2N,R125]","SRK_kappa_A[R125,emimTf2N]","SRK_kappa_B[emimTf2N,R125]","SRK_kappa_B[R125,emimTf2N]","SRK_kappa_C[emimTf2N,R125]","SRK_kappa_C[R125,emimTf2N]","SRK_kappa_D[emimTf2N,R125]","SRK_kappa_D[R125,emimTf2N]",SSR
21,21,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-1.0,-0.6577775254184608,,,,,,,,,
22,22,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-0.2325191837021174,0.3157877661554396,,,,,,,,,
23,23,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,0.3880799224163853,-0.8021067898215462,,,,,,,,,
24,24,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-0.9215895617222912,-0.0210484687863197,,,,,,,,,
25,25,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-0.1205443768448227,-0.2190744053970424,,,,,,,,,
26,26,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-0.629292441252202,0.2681456128347737,,,,,,,,,
27,27,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,0.1649889765202534,-0.2349081029478299,,,,,,,,,
28,28,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-0.5862098805335645,-0.9666407566725248,,,,,,,,,
29,29,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-0.2396010628430149,-0.2253588223720092,,,,,,,,,
30,30,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,0.7897428529958028,-0.1905020769841723,,,,,,,,,
31,31,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-0.9922956029395328,-0.9956160826315308,,,,,,,,,
32,32,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,0.4039080712957015,0.0837304826199991,,,,,,,,,
33,33,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-0.4610661289793422,-0.443483645824506,,,,,,,,,
34,34,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,0.6626852584357439,0.6469685831734684,,,,,,,,,
35,35,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-0.4262742086514659,0.862721724420995,,,,,,,,,
36,36,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-0.2174281128280125,-0.5189107448054417,,,,,,,,,
37,37,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,0.9385544261738894,-0.4604875546019824,,,,,,,,,
38,38,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,0.7021945635755726,-0.7784446795418457,,,,,,,,,
39,39,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,0.7956714939592751,0.3929350691326352,,,,,,,,,
40,40,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,0.9204583104312464,0.3868889958214316,,,,,,,,,
41,41,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-0.7264449626416836,0.1395841948023568,,,,,,,,,
42,42,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-0.2898586201515659,-0.3086266330761823,,,,,,,,,
43,43,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,0.4704684309076916,0.1737118002659203,,,,,,,,,
44,44,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,0.2687775365015845,-0.1064554431692281,,,,,,,,,
45,45,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,0.6911467817008898,0.2185103692935852,,,,,,,,,
46,46,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-0.5523821199764544,0.7284264692828923,,,,,,,,,
47,47,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-0.3435627455935948,-0.3899189512747958,,,,,,,,,
48,48,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-0.5633045093877118,-0.0279336326553272,,,,,,,,,
49,49,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-0.9489273693498588,-0.9770059452878316,,,,,,,,,
50,50,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,0.4086642182808582,-0.6040554169920109,,,,,,,,,
51,51,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-0.4436345344711844,0.5561846394670882,,,,,,,,,
52,52,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-0.9313578282954452,-0.477559015486983,,,,,,,,,
53,53,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-0.4552008728087325,-0.8631299851340339,,,,,,,,,
54,54,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-0.7560638639679387,0.3509221476895698,,,,,,,,,
55,55,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-0.8205504484259872,0.1758162941231889,,,,,,,,,
56,56,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,0.1358348812178222,0.1989610479304915,,,,,,,,,
57,57,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-0.9667008012194904,0.7618353786254197,,,,,,,,,
58,58,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,0.7173658407053531,-0.6724064672599677,,,,,,,,,
59,59,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-0.8432525396212533,0.2718690413938496,,,,,,,,,
60,60,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-0.0461180037321312,-0.2953241897227152,,,,,,,,,
61,61,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-0.694038469327576,0.339626795113739,,,,,,,,,
62,62,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-0.1226685597970734,-0.4293888749999311,,,,,,,,,
63,63,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,0.7418191585184983,0.2141616414384319,,,,,,,,,
64,64,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,0.3502844086618417,-0.3447339094622524,,,,,,,,,
65,65,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,0.9566991528783564,0.8471603669476353,,,,,,,,,
66,66,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-0.1931837046991695,-0.2791067009827731,,,,,,,,,
67,67,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-0.1575142606485962,0.3015256684527778,,,,,,,,,
68,68,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,0.5683240463786317,0.4639271005203531,,,,,,,,,
69,69,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,0.8342353430556197,-0.6192741824129004,,,,,,,,,
70,70,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,0.3735394059036545,0.3083000637303739,,,,,,,,,
71,71,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-0.6424889397217608,0.5843547710409118,,,,,,,,,
72,72,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-0.3337686573353505,0.4019423360910041,,,,,,,,,
73,73,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-0.4943582704783805,-0.6467645517916645,,,,,,,,,
74,74,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-0.5356449056780117,-0.7550085159551054,,,,,,,,,
75,75,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,0.450534286765722,0.6307146164583814,,,,,,,,,
76,76,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-0.3674161274592558,0.9680588248862922,,,,,,,,,
77,77,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,0.9721995843524986,0.4548415708366609,,,,,,,,,
78,78,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,0.7296463104222528,0.8308216315573902,,,,,,,,,
79,79,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,0.2512098836213525,0.1042993140337844,,,,,,,,,
80,80,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,0.7711265753624643,-0.2101823190859865,,,,,,,,,
81,81,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-0.3748029969421615,-0.9078641291467612,,,,,,,,,
82,82,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,0.274581733935078,0.100344994220187,,,,,,,,,
83,83,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,0.2887688587111365,0.5326340403128087,,,,,,,,,
84,84,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-0.4169311110993818,0.6332441638727018,,,,,,,,,
85,85,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,0.1572536620308495,-0.5937045716775015,,,,,,,,,
86,86,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-0.7625712424323797,0.4136480610310278,,,,,,,,,
87,87,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,0.6343133522761999,0.2901144953232133,,,,,,,,,
88,88,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,0.7555274692921847,0.9485361592050774,,,,,,,,,
89,89,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,0.3428416479289176,-0.2544953611401219,,,,,,,,,
90,90,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-0.86985882456214,-0.8956741156197572,,,,,,,,,
91,91,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,0.9217815068022988,-0.4064002954476634,,,,,,,,,
92,92,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-0.859095457080168,-0.4175370165896257,,,,,,,,,
93,93,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-0.5186397062920274,-0.1518510816835305,,,,,,,,,
94,94,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-0.2504197155821303,-0.8880910259246455,,,,,,,,,
95,95,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-0.1496933554620408,-0.7658947152413352,,,,,,,,,
96,96,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-0.6786236489593309,-0.5769561309997199,,,,,,,,,
97,97,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,0.9337905632951538,0.5428812544248112,,,,,,,,,
98,98,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-0.735033466761141,0.7088560321866857,,,,,,,,,
99,99,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,0.5330013975709968,0.1435392187028685,,,,,,,,,
100,100,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,0.3213751663034194,-0.3847560533379471,,,,,,,,,
101,101,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-0.3987998788546866,-0.5105798843057877,,,,,,,,,
102,102,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-0.7492164353513956,-0.9652730454664792,,,,,,,,,
103,103,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,0.948383740373652,0.7198204777128445,,,,,,,,,
104,104,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,0.6676976954778233,-0.5506625778471295,,,,,,,,,
105,105,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-0.7208376868310147,0.9728442065718396,,,,,,,,,
106,106,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-0.2087393047600565,-0.7191464630222979,,,,,,,,,
107,107,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-0.0623470927711629,-0.0650286386972703,,,,,,,,,
108,108,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,0.50848678468726,-0.3020710787625992,,,,,,,,,
109,109,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,0.7686220855641268,0.5484084290957061,,,,,,,,,
110,110,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,0.9685167282455842,0.851558025393035,,,,,,,,,
111,111,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,0.4736026081325575,-0.3375379234915098,,,,,,,,,
112,112,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,0.2567411459360387,0.8365124925388441,,,,,,,,,
113,113,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,0.7075274719068227,-0.7354044552586572,,,,,,,,,
114,114,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-0.2445552616859365,-0.940199414422908,,,,,,,,,
115,115,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,0.8254272489346905,0.8067519025729291,,,,,,,,,
116,116,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,0.6080778513733132,0.8874055819660536,,,,,,,,,
117,117,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,0.8540839526878432,0.0691605505325254,,,,,,,,,
118,118,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-0.1287743616277229,-0.8700932717846733,,,,,,,,,
119,119,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-0.8306736753229155,0.7538324496663593,,,,,,,,,
120,120,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,0.8446078793924292,0.6735939011421903,,,,,,,,,
121,121,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,0.2319247308519143,0.002824590822599,,,,,,,,,
122,122,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,0.523843268992503,-0.2006369664048704,,,,,,,,,
123,123,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,0.1249437015216146,-0.8352353903302571,,,,,,,,,
124,124,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,0.9932246050837736,-0.284420967697099,,,,,,,,,
125,125,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-0.6734769068021502,0.4462520689548137,,,,,,,,,
126,126,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,0.4633925806329049,-0.0817179667841568,,,,,,,,,
127,127,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-0.6620317560918383,-0.145916422218881,,,,,,,,,
128,128,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-0.7927759722994633,0.6698357323393007,,,,,,,,,
129,129,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,0.2986857965791258,-0.9845241473645217,,,,,,,,,
130,130,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,0.0714469373669541,-0.5373494532220131,,,,,,,,,
131,131,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,0.5571015156067907,-0.690213342999654,,,,,,,,,
132,132,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-0.8775435462360264,-0.942492572265218,,,,,,,,,
133,133,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-0.9042030303289365,-0.4908784035279716,,,,,,,,,
134,134,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,0.1438616376876929,0.7892462978734343,,,,,,,,,
135,135,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,0.5425364869857778,-0.6844595459756434,,,,,,,,,
136,136,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-0.6086150630971976,0.9933513291204132,,,,,,,,,
137,137,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,0.0392695262053039,-0.7168979660846149,,,,,,,,,
138,138,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,0.1171578166450986,-0.186378584441174,,,,,,,,,
139,139,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,0.218161062304127,-0.3163002221442609,,,,,,,,,
140,140,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-0.9100745883037092,0.2436339204410029,,,,,,,,,
141,141,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-0.501704492739899,0.7425988704504873,,,,,,,,,
142,142,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-0.6113306758231962,-0.4750198290455053,,,,,,,,,
143,143,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,0.0146379892384016,-0.5079804342296877,,,,,,,,,
144,144,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,0.5006371824026936,-0.7955132263640224,,,,,,,,,
145,145,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,0.8982604619499173,-0.6344317049674579,,,,,,,,,
146,146,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-0.9432776614253424,0.4828919697712543,,,,,,,,,
147,147,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,0.6772589838014997,0.8230134224743129,,,,,,,,,
148,148,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,0.72784109493924,0.1928723675616832,,,,,,,,,
149,149,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-0.0496260563143033,-0.0918015225703168,,,,,,,,,
150,150,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-0.2647546268297879,0.361400749850298,,,,,,,,,
151,151,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-0.8016599394528156,-0.910929591815268,,,,,,,,,
152,152,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,-0.6530416903399521,0.7695608092208976,,,,,,,,,
153,153,0.1406834479993948,-0.50636705669427,-0.4635176041467009,0.5526338825837718,0.3713983532794385,-0.0113272327503484,0.3782446615430488,0.2822565370449661,,,,,,,,,
