,Unnamed: 0,sc_param1,sc_param2,sc_param3,sc_param4,sc_param5,sc_param6,"SRK_kappa_A[emimTf2N,R32]","SRK_kappa_A[R32,emimTf2N]","SRK_kappa_B[emimTf2N,R32]","SRK_kappa_B[R32,emimTf2N]","SRK_kappa_C[emimTf2N,R32]","SRK_kappa_C[R32,emimTf2N]",SSR
21,21,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-1.5007432233717035,-1.0418934852768815,,,,,,,
22,22,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,1.158609233015938,-1.3293245485627192,,,,,,,
23,23,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-1.798417360890522,1.1612389252067223,,,,,,,
24,24,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,0.8378529948964522,0.3890154835501445,,,,,,,
25,25,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-1.7344540147918746,0.4866862660697704,,,,,,,
26,26,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,1.674455184886999,0.5157409802974775,,,,,,,
27,27,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-1.3029517902486696,0.1673920183429849,,,,,,,
28,28,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-1.585849085139291,-0.858453266287325,,,,,,,
29,29,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-0.7797629844146217,-1.5865769298679626,,,,,,,
30,30,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,0.914071196755306,1.254713659174842,,,,,,,
31,31,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-1.1459733502095286,-0.7904764799624007,,,,,,,
32,32,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,1.8263209435897292,0.3448896428171584,,,,,,,
33,33,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-1.8376261581127349,-0.0842934704541711,,,,,,,
34,34,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,0.0646568618081464,0.4787488135604074,,,,,,,
35,35,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,0.7837991544078022,-0.9989100121284,,,,,,,
36,36,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-0.2999434182120026,-0.9037999601500128,,,,,,,
37,37,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-1.7483116686576667,0.5956806717909835,,,,,,,
38,38,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,0.7147198517472804,1.8798398436418455,,,,,,,
39,39,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-1.0907378356859978,-0.9127018547703436,,,,,,,
40,40,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,0.6907396706313595,1.468037778700379,,,,,,,
41,41,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-0.435124013816784,1.6113076437005267,,,,,,,
42,42,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,1.3964631884958103,1.3164723753303431,,,,,,,
43,43,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,1.6223223129025035,0.8187110225203664,,,,,,,
44,44,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,1.29913611764024,-1.0017327366930708,,,,,,,
45,45,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,1.0253138564626418,1.7573971066585266,,,,,,,
46,46,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-0.2417611785376776,1.3847664383665317,,,,,,,
47,47,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,0.8098862636682775,1.3457848282407516,,,,,,,
48,48,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-1.6493637834830897,0.9612010483981784,,,,,,,
49,49,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-0.5224037007819313,-0.0765533865393901,,,,,,,
50,50,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-0.1464243934953495,1.428048268560286,,,,,,,
51,51,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-0.2874418869664321,1.6942221225149372,,,,,,,
52,52,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-0.8858034356909814,-1.9380995692613991,,,,,,,
53,53,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-1.023909668330151,0.7612231796482662,,,,,,,
54,54,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,1.1381534839536962,-0.126748750562986,,,,,,,
55,55,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,1.6396764025485735,0.3014026159013534,,,,,,,
56,56,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,1.2785463326615076,1.945941031220044,,,,,,,
57,57,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-1.86515095764716,1.379775523945225,,,,,,,
58,58,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,0.3692120657736755,1.9172596958431616,,,,,,,
59,59,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,0.5509991210274627,-0.6393442393469331,,,,,,,
60,60,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-0.9262824036410736,-0.9623385982597296,,,,,,,
61,61,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-0.3860892823399591,-0.7579906702205088,,,,,,,
62,62,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,1.438314622944283,-0.6985324172262035,,,,,,,
63,63,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-0.79417603319259,0.1862987926603452,,,,,,,
64,64,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,0.0607455949720705,-0.8747105569324669,,,,,,,
65,65,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,1.313145629728044,1.6568508836920746,,,,,,,
66,66,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-0.0763182027213282,0.531749637646215,,,,,,,
67,67,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,1.49366303141095,1.0280828283463084,,,,,,,
68,68,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,0.9332237212231648,-1.197013616434342,,,,,,,
69,69,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-1.6053475360731286,-1.410446693185076,,,,,,,
70,70,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,1.8711055758941968,-1.8160928466499136,,,,,,,
71,71,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,0.4801586108712188,0.3569581973861297,,,,,,,
72,72,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-1.1239627130971646,0.281338593363766,,,,,,,
73,73,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-1.5677649222628678,-0.4828508106944174,,,,,,,
74,74,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-1.6832483792412491,-1.95695133604445,,,,,,,
75,75,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-1.9029893067259016,-1.3229415154473934,,,,,,,
76,76,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-0.6176460864621478,0.0253112743027821,,,,,,,
77,77,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,0.4033680465052538,1.0460060293263305,,,,,,,
78,78,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,1.5352750801998725,0.8518415205274787,,,,,,,
79,79,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,0.665576283515366,1.7109376737305633,,,,,,,
80,80,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,0.5799670341107839,1.0798110586873846,,,,,,,
81,81,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-1.1014193102160978,-0.1934231041793241,,,,,,,
82,82,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-0.9100354042257168,-0.6510781804537571,,,,,,,
83,83,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,0.8647051488382593,-1.4640348641835623,,,,,,,
84,84,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-0.6734551797761481,0.2230129309067554,,,,,,,
85,85,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,0.1480188813495555,-1.1460790148595992,,,,,,,
86,86,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-1.5317564221061812,-1.514417269952388,,,,,,,
87,87,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-0.054414899903727,0.873431969022461,,,,,,,
88,88,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,1.9693808744484536,-0.1645963989877243,,,,,,,
89,89,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-0.356850010593188,0.7525475970211644,,,,,,,
90,90,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-1.7097835429093058,-1.5339374683826132,,,,,,,
91,91,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-0.8075006496863082,-0.2415375768199121,,,,,,,
92,92,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,0.3508889604442551,0.1967247794183517,,,,,,,
93,93,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,1.1443478721757048,1.4814821277228925,,,,,,,
94,94,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-0.7389514223292013,1.650312816032088,,,,,,,
95,95,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,0.087373323886712,-0.5992128261763014,,,,,,,
96,96,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,0.6842164915792299,-0.5043862528018881,,,,,,,
97,97,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,1.1821629355085728,-1.5586728371591312,,,,,,,
98,98,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,0.9662957650913166,0.4628743897216019,,,,,,,
99,99,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-1.4685601605205485,-1.1130183156116944,,,,,,,
100,100,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,1.659612814889722,1.525253914399089,,,,,,,
101,101,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-0.553215003935295,-0.4119810535264745,,,,,,,
102,102,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,0.1751106477375645,-0.2110938675954223,,,,,,,
103,103,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,1.917041939253344,-1.220032260951941,,,,,,,
104,104,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,1.7994617998461315,-1.7550389744724555,,,,,,,
105,105,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,1.4440224383200184,1.0186064227168932,,,,,,,
106,106,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-0.1947513309334436,1.1219692331918307,,,,,,,
107,107,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,1.4683628779519569,-0.1397242004150594,,,,,,,
108,108,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-0.1011820190717756,1.4396537442634023,,,,,,,
109,109,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-0.5341947002305656,0.3680078803161555,,,,,,,
110,110,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,1.035846443295218,-1.241078661791895,,,,,,,
111,111,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-0.9600534157607216,-1.8969153027793229,,,,,,,
112,112,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-1.287381704400077,-1.4880747322850687,,,,,,,
113,113,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-0.9821718704911202,-0.7637031453852827,,,,,,,
114,114,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-0.8518220524247537,0.7761501901254002,,,,,,,
115,115,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-1.8220123336642924,0.907397181858018,,,,,,,
116,116,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,0.3284989710899708,-1.3675190749993338,,,,,,,
117,117,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,1.7507074098695408,1.100515351628358,,,,,,,
118,118,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,1.3388762593421064,-1.2469937381445706,,,,,,,
119,119,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-0.9422632724783992,0.7150222237991737,,,,,,,
120,120,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,0.9892498127317936,-1.6922641180009306,,,,,,,
121,121,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-1.9576615857576167,-0.3797251130433414,,,,,,,
122,122,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,1.2641719791569384,1.1795319642187088,,,,,,,
123,123,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-0.6605822392806961,0.1052430400442085,,,,,,,
124,124,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-0.7214506668100817,1.7741831339794407,,,,,,,
125,125,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,1.221567039136675,-0.7311327918762314,,,,,,,
126,126,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-0.4768488989096537,0.265254316558317,,,,,,,
127,127,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-1.0630051622080945,-1.186912155044446,,,,,,,
128,128,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,0.4337785577980928,-0.430155760749132,,,,,,,
129,129,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-1.0332797116346186,2.0,,,,,,,
130,130,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-1.3358238942491836,-0.6780485443920354,,,,,,,
131,131,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-0.3513433522425657,1.6261435369713162,,,,,,,
132,132,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-1.920440266351899,0.6578472278013865,,,,,,,
133,133,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-0.2255228966382174,-1.9154825308801144,,,,,,,
134,134,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-1.9950439974971776,-0.0429675474565214,,,,,,,
135,135,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-1.813947488406408,0.5558943322765315,,,,,,,
136,136,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-1.2333862984718995,-0.3586961181523524,,,,,,,
137,137,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-1.162449396953827,-1.3438530015296934,,,,,,,
138,138,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,0.5922189370645858,0.2147786123541197,,,,,,,
139,139,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-1.012401972858603,1.823686731413103,,,,,,,
140,140,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,0.4969658858026418,1.847436108536471,,,,,,,
141,141,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,0.3077500774934973,1.9609300307340465,,,,,,,
142,142,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-0.6023292087106273,1.306423284033238,,,,,,,
143,143,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,1.930427485086656,0.4376332607157089,,,,,,,
144,144,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-1.389510635791212,1.5556129653345785,,,,,,,
145,145,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,1.5465316143585492,1.5188226680357784,,,,,,,
146,146,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,1.3266492687351787,0.8341738387712985,,,,,,,
147,147,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,0.1657498137642639,-1.2783571495858643,,,,,,,
148,148,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-1.9434548187575589,-1.6638793933307476,,,,,,,
149,149,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-0.8987446178610758,0.0391228513668777,,,,,,,
150,150,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,2.0,-1.6228384048924116,,,,,,,
151,151,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,1.07162231936216,-0.2519782136637141,,,,,,,
152,152,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-1.0639564708712737,-0.7988145707755179,,,,,,,
153,153,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,0.7992538483553897,-0.4426697493947724,,,,,,,
154,154,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-1.5607888539961097,1.977373959403439,,,,,,,
155,155,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,0.3892184102896117,1.562537623294313,,,,,,,
156,156,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,1.3533568578473436,1.7971473980767114,,,,,,,
157,157,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-0.2600176347667176,-1.0509516363612137,,,,,,,
158,158,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-1.613556750184835,-1.8222803242859664,,,,,,,
159,159,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,0.5424740856562456,1.2690687685740287,,,,,,,
160,160,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,0.7662129198692269,0.5859466385545629,,,,,,,
161,161,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-1.5151363327969043,0.3275848343621446,,,,,,,
162,162,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,1.6185596712127603,-1.1232444136152124,,,,,,,
163,163,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,0.0443365981796004,0.1221757952749138,,,,,,,
164,164,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-0.8589593552759467,-1.7902367727741146,,,,,,,
165,165,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-0.742765922463996,-0.2877407836654335,,,,,,,
166,166,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,0.9015116481989884,-1.169639115916622,,,,,,,
167,167,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,0.1106722677053215,-0.7148768794484228,,,,,,,
168,168,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-0.1188047095790345,1.7312913501846916,,,,,,,
169,169,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-0.7035540485421823,1.4014354331300738,,,,,,,
170,170,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,0.4724715657815297,-1.0294506085681236,,,,,,,
171,171,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-1.9665147757964103,-0.4629167691446794,,,,,,,
172,172,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,0.3638324604831422,0.7926063905116436,,,,,,,
173,173,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,1.7462656177348754,1.0037307036085967,,,,,,,
174,174,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,0.0144700821755554,-1.975863648469272,,,,,,,
175,175,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-0.6857118669677025,-1.0935518489522398,,,,,,,
176,176,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,1.4150310916989808,-1.7624168385246557,,,,,,,
177,177,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-1.4362624920716225,0.6918861219659291,,,,,,,
178,178,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-1.6298381291586252,1.588398164388019,,,,,,,
179,179,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-0.0967587570862993,-0.9445489972240866,,,,,,,
180,180,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,0.0053981454007314,0.6176240647309927,,,,,,,
181,181,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,1.1065857214329768,-1.4344060380762154,,,,,,,
182,182,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,1.0071458147216954,-0.4932467599235761,,,,,,,
183,183,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,0.1909561859908208,1.2847380083845832,,,,,,,
184,184,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-1.134036853588388,0.6497232845413854,,,,,,,
185,185,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-1.3601185918139955,0.6362380055945449,,,,,,,
186,186,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-0.3299898417917477,1.4468326225217587,,,,,,,
187,187,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-0.1497161944433527,-0.8483509253038908,,,,,,,
188,188,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,1.8326214153913307,0.4241169771064768,,,,,,,
189,189,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,1.714237263269233,-0.8331975513483378,,,,,,,
190,190,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-0.7715846020990902,1.7465465710215224,,,,,,,
191,191,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,1.5981112834070277,0.9900446326212524,,,,,,,
192,192,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,0.4244857488607891,1.232200482148052,,,,,,,
193,193,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,0.2780251259831554,0.8078178777234961,,,,,,,
194,194,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,1.5173565373992275,1.0612073211694688,,,,,,,
195,195,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,1.379570896627632,-0.355244786702962,,,,,,,
196,196,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,0.2276917790588206,-1.478384328640019,,,,,,,
197,197,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-2.0,-1.3068524778525914,,,,,,,
198,198,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-0.574825338482049,1.1876354280624528,,,,,,,
199,199,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-0.1692197729933477,-1.881328707832412,,,,,,,
200,200,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,0.7278515466073405,0.1447145534511236,,,,,,,
201,201,0.1111972596581412,1.0554607528636804,-0.1612203685753409,-1.2138693882893186,-1.4136932051433808,1.2138697265405725,,,,,,,
