,Param1,Param2,sc_param1,sc_param2,"SRK_kappa_A[bmimpf6,R32]","SRK_kappa_A[R32,bmimpf6]",SSR
111,0.234473459386463,0.841700919498191,-0.5312703225006001,0.683578366849716,,,
112,0.552815126674325,0.47896788894603,0.10615854124949964,-0.042562843712515286,,,
113,0.667947686256952,0.737257558349831,0.33669329110061597,0.47449724571770324,,,
114,0.90957626591266,0.307965621201436,0.8205163240440672,-0.38488566311478734,,,
115,0.857716913840112,0.271839604015515,0.7166761696965402,-0.457204938291478,,,
116,0.638700110058243,0.248983536079977,0.27812964336131696,-0.5029596158132361,,,
117,0.814550392116655,0.149687817713532,0.6302420339183104,-0.7017358701524129,,,
118,0.465710520530122,0.434324258642872,-0.06825466263591051,-0.1319331988270771,,,
119,0.33030294213711,0.910690622357766,-0.3393869324815715,0.8216861820506716,,,
120,0.259042654190142,0.405366170046888,-0.48207439392364027,-0.18990327526772366,,,
121,0.682276104469298,0.861757140268515,0.3653836834650346,0.7237281387282166,,,
122,0.665869094103041,0.831528511631055,0.3325312389063324,0.6632146173678151,,,
123,0.029526709485372,0.572375152837564,-0.9416437902018839,0.14442554158632737,,,
124,0.65041677845289,0.57029618370743,0.3015904195938641,0.14026373377252255,,,
125,0.850456493306597,0.358088487551858,0.7021383253406475,-0.28454663748720377,,,
126,0.908926156379454,0.872631054896088,0.8192145824762882,0.7454962074348264,,,
127,0.742406807857298,0.331857717084606,0.4857859112464449,-0.33705700135474626,,,
128,0.269427221429862,0.397687866386007,-0.4612809396688268,-0.20527417409899185,,,
129,0.99824697779973,0.617044464397131,0.9980654071019814,0.23384730701383805,,,
130,0.345917634653039,0.777030966257148,-0.3081209791647047,0.5541180911699111,,,
131,0.55664771214266,0.404946070739714,0.11383268777615219,-0.19074425580650545,,,
132,0.980921803676715,0.194103729379961,0.9633744847681485,-0.6128213761605348,,,
133,0.262117980880887,0.986771480777381,-0.47591653838797354,0.9739895070314073,,,
134,0.359854463610244,0.762348110491067,-0.2802146823793784,0.5247250506622325,,,
135,0.0751643468889874,0.535292005298494,-0.8502616359200815,0.07019022421120891,,,
136,0.77468605221723,0.356591854875278,0.550419995217795,-0.28754268849994025,,,
137,0.555552581043343,0.546791160349855,0.11163986087340261,0.09320993751586037,,,
138,0.249316666480409,0.136146647556229,-0.5015491467810993,-0.7288434144405231,,,
139,0.959130349293812,0.753211630789658,0.9197405422651226,0.506435085669082,,,
140,0.195715460197761,0.333772767356513,-0.6088770888235946,-0.3332233363570666,,,
141,0.731770279963452,0.473727883740358,0.46448794561290563,-0.053052607265635876,,,
142,0.864460849722513,0.632086790440328,0.7301798351869746,0.2639599571522935,,,
143,0.431620107376094,0.389941060474245,-0.13651532579909564,-0.22078220493421674,,,
144,0.809899200709357,0.116201560998515,0.6209287584080789,-0.7687707110413886,,,
145,0.526132797587988,0.693164541119112,0.05273139532602755,0.38622914159573396,,,
146,0.313575441340024,0.236652784071441,-0.3728811084633278,-0.5276440708709715,,,
147,0.834859486497247,0.947855770808098,0.6709077848553628,0.8960856538753594,,,
148,0.245583942265716,0.272922999625053,-0.5090233369338847,-0.4550361305646763,,,
149,0.883564212075249,0.941200234795469,0.7684312983462092,0.8827621940024213,,,
150,0.107799031581473,0.57300716285893,-0.7849158388725235,0.1456907379796737,,,
151,0.886932027544467,0.811770329172862,0.7751748164227239,0.6236614768477415,,,
152,0.591022735433262,0.643289677330855,0.18266323774527682,0.28638658269586714,,,
153,0.338255341527412,0.199292215195419,-0.32346350985633443,-0.6024347472800974,,,
154,0.514451484795239,0.240664799738757,0.029341413097095925,-0.5196125720327631,,,
155,0.92808967832962,0.184155955977595,0.8575865057190557,-0.6327354386041921,,,
156,0.906820207304975,0.808994902419945,0.8149977523732821,0.6181054574824192,,,
157,0.640598500836369,0.823450902679795,0.2819308707876982,0.6470443647349418,,,
158,0.100780706718386,0.57191790300738,-0.7989689249200413,0.14351019085382366,,,
159,0.929192949204302,0.409785145577581,0.8597956312351986,-0.18105709923457403,,,
160,0.334638874527909,0.0870913885473942,-0.33070491331420604,-0.827045238263669,,,
161,0.36565737857344,0.832089822096589,-0.26859526251850396,0.6643382830574924,,,
162,0.4282537840499,0.191947510634372,-0.1432558560950904,-0.6171378269887805,,,
163,0.414293647851072,0.476713568017193,-0.17120882194724507,-0.047075681503354616,,,
164,0.855407610337567,0.654639121008231,0.7120521544985852,0.30910659459705125,,,
165,0.354704942184141,0.0890143396640146,-0.2905257849738416,-0.8231957568708408,,,
166,0.540571771770487,0.308223825866357,0.08164315854345383,-0.38436877319254037,,,
167,0.147766923638428,0.187591393857433,-0.7048864533465815,-0.6258581685163824,,,
168,0.910702845519456,0.36863951809689,0.8227721216115111,-0.26342493792489474,,,
169,0.7045994106089,0.597869818635406,0.4100825750331465,0.19546232601465463,,,
170,0.83506074171555,0.984321862295838,0.6713107666146143,0.9690857106307995,,,
171,0.977369457141669,0.263363432047229,0.9562614724038783,-0.4741730587976687,,,
172,0.141095597847521,0.171128538761637,-0.7182447286073543,-0.6588145207690976,,,
173,0.851178046862638,0.623754056762434,0.7035831222699358,0.24727898020638905,,,
174,0.887744176454789,0.316700089648087,0.7768010162272074,-0.3674004688885706,,,
175,0.317614260225604,0.788516260587659,-0.3647940121210205,0.5771100572341141,,,
176,0.574874659017535,0.677951067906117,0.1503292674889769,0.3557738785640656,,,
177,0.473189264950521,0.023145458080182,-0.05327965921023081,-0.9550561207832651,,,
178,0.925041226742189,0.895551977888053,0.8514824633292286,0.7913807157831658,,,
179,0.0315057583463052,0.487971320351347,-0.937681057715502,-0.024539222952313255,,,
180,0.815982522592655,0.183886451379553,0.6331096487983727,-0.6332749494250743,,,
181,0.0241108249826167,0.684123405139533,-0.9524882427493772,0.36813004150805884,,,
182,0.512034395814795,0.62906251508454,0.024501574518899227,0.2579057774031195,,,
183,0.165373873490226,0.865874555893915,-0.6696313196603338,0.7319706336619276,,,
184,0.35054461222104,0.948424029661319,-0.2988561880398247,0.8972232292733386,,,
185,0.432462017666949,0.186709766890483,-0.13482953353491833,-0.6276230634091109,,,
186,0.801626715801905,0.36091402042614,0.6043644151354195,-0.2788903126173916,,,
187,0.796113333104573,0.072033350917376,0.5933247378662736,-0.8571893408195037,,,
188,0.212043829942956,0.459253756187537,-0.5761821096766786,-0.08202780284415434,,,
189,0.0361497987869023,0.106867221928075,-0.92838210088563,-0.7874567630452272,,,
190,0.0451822824849266,0.755711223066971,-0.9102959801791419,0.5114389226766938,,,
191,0.34641175678003,0.050357297480527,-0.3071315777186262,-0.9005817930008932,,,
192,0.392775329502546,0.221402885660167,-0.21429585272009932,-0.5581722520968639,,,
193,0.775781134220274,0.440323328957055,0.5526127238130194,-0.11992389222062416,,,
194,0.946683713620308,0.166185582825692,0.8948181219534299,-0.6687096328894886,,,
195,0.752262404414281,0.286144177775566,0.5055201853313274,-0.42856916588638816,,,
196,0.601534131652504,0.496837588757363,0.2037106469818435,-0.006790183490112178,,,
197,0.765736221807756,0.624275424651364,0.5324993746553965,0.24832268639834942,,,
198,0.498642413961824,0.765228307067615,-0.0023137520722698035,0.530490804681292,,,
199,0.524737124032715,0.200117033872652,0.04993677966643406,-0.6007835747032063,,,
200,0.310741561299326,0.85912451223315,-0.3785555052513323,0.7184579825870732,,,
201,0.458945710965075,0.0200429843134733,-0.08180012437603035,-0.9612668429037902,,,
202,0.849359093857997,0.0657702394675395,0.6999409564270502,-0.8697272211530027,,,
203,0.264111145124494,0.122245746843558,-0.47192554207921544,-0.7566710894003661,,,
204,0.508237183256526,0.715191834306902,0.0168982566527327,0.4303247270361974,,,
205,0.58611573571801,0.71055287631366,0.17283774653778528,0.42103817662794696,,,
206,0.329053619991438,0.752409102228787,-0.341888502579379,0.5048285348131687,,,
207,0.136703624308502,0.697546520467637,-0.7270389613147739,0.3950012564041181,,,
208,0.394846327612434,0.0493017427789583,-0.21014900639846845,-0.9026948670918988,,,
209,0.231911048911134,0.717239014368703,-0.5364011443991779,0.4344228975448279,,,
210,0.590494206590548,0.147226874608289,0.18160494229014335,-0.7066623368787701,,,
211,0.294113935191458,0.773899732610334,-0.41184969795660464,0.5478497957588491,,,
212,0.183967020703656,0.488311573636268,-0.6324014816602772,-0.023858083074221104,,,
213,0.489407744666654,0.181226673952645,-0.020804717474562917,-0.6385994548820522,,,
214,0.237578341622767,0.964410393008732,-0.5250532866572353,0.9292257111424631,,,
215,0.557090858511176,0.564578629835536,0.1147200183243795,0.12881798403290845,,,
216,0.114617902978825,0.990018067798868,-0.7712621268595694,0.9804887238972926,,,
217,0.462991827762715,0.0702622034302916,-0.07369841511851216,-0.8607349324034793,,,
218,0.960537984700767,0.826980432763233,0.9225591096417216,0.6541099943623347,,,
219,0.694305218521031,0.768746449557809,0.3894700827329727,0.5375336379266435,,,
220,0.513961910680542,0.704619091948389,0.028361118326664547,0.4091595634350591,,,
221,0.154925826258231,0.376422535113517,-0.6905518825644531,-0.24784441748076258,,,
222,0.390714477076023,0.71975590758381,-0.2184223839146705,0.4394613686299993,,,
223,0.0672367394832927,0.099116153122299,-0.8661354165153794,-0.8029733276029397,,,
224,0.645881032329585,0.635345778764874,0.29250830501467906,0.2704839997066526,,,
225,0.507995282759108,0.170192374445745,0.01641388914745634,-0.6606885918692458,,,
226,0.170056681750112,0.323644350151234,-0.6602547364009406,-0.35349902263610544,,,
227,0.419178980223368,0.41880129292843,-0.16142671616874404,-0.16300802291531258,,,
228,0.718538719482312,0.225581769771824,0.43799383745864007,-0.5498067057802829,,,
229,0.422003027792679,0.0513228437556048,-0.15577200735032737,-0.8986489032941809,,,
230,0.79365974299732,0.931847865962282,0.5884118115519168,0.8640400489145661,,,
231,0.914707957041287,0.437354588856946,0.8307917242865346,-0.12586689809151574,,,
232,0.548828602954244,0.612474630819709,0.09817615770903076,0.22469913409744868,,,
233,0.4408104926236,0.723300127630312,-0.11811303220161296,0.44655640552572473,,,
234,0.224374430828773,0.579175309833744,-0.5514920306839874,0.1580385126071986,,,
235,0.593341607713779,0.511421143575703,0.18730641290844185,0.022404070294744782,,,
236,0.454131038348243,0.580763416850767,-0.09144074516445144,0.16121768256061597,,,
237,0.0931741170937225,0.537573749801584,-0.8141999181568711,0.07475796019363501,,,
238,0.380969555551986,0.18501288124623,-0.23793504874212412,-0.6310199930849881,,,
239,0.289754584124804,0.903859446311314,-0.42057860932023194,0.8080111151939711,,,
240,0.403211972858309,0.766562046277843,-0.19339812427535452,0.5331607655701998,,,
241,0.51160192016743,0.73628720227576,0.02363561040289741,0.47255472746059923,,,
242,0.760900428934883,0.678972153633842,0.5228164638930459,0.35781795055080856,,,
243,0.411648748450517,0.125251298720793,-0.1765048148783387,-0.7506543914580232,,,
244,0.968225353690301,0.80456627120052,0.9379518507867111,0.6092399520998193,,,
245,0.369345610155158,0.637182918135127,-0.26121016182963985,0.27416169788665123,,,
246,0.370981866128527,0.716202766570638,-0.25793381791024395,0.4323484731964746,,,
247,0.763848088306561,0.0405440124195402,0.5287186858045496,-0.9202266284406934,,,
248,0.0852751898691445,0.0615826926931342,-0.830016271223385,-0.8781101089187624,,,
249,0.267665708517294,0.914075130361467,-0.46480809080774455,0.8284614975912055,,,
250,0.322599221200164,0.460451674959039,-0.3548124158162582,-0.07962973563320985,,,
251,0.986268320811333,0.350907319384817,0.9740800401268765,-0.29892234002007867,,,
252,0.468594912619696,0.265271819758113,-0.06247912345522144,-0.4703527313229584,,,
253,0.639199517107389,0.151656846816997,0.2791296270285446,-0.6977941470216413,,,
254,0.945743958116465,0.764176518724889,0.8929364101180897,0.5283852703182379,,,
255,0.652730922829789,0.800601631538124,0.306224127877444,0.6013032934516864,,,
256,0.666860134592525,0.20609987754252,0.33451564081803986,-0.588806751587789,,,
257,0.472426980243927,0.889515765675587,-0.05480601382952388,0.779297056248498,,,
258,0.632408552887909,0.351725374303858,0.26553179472757726,-0.2972847075488517,,,
259,0.0647151066117241,0.0913387696294577,-0.8711845877087483,-0.8185425705139087,,,
260,0.858623343554975,0.034380947398907,0.7184911519077506,-0.9325642297008929,,,
261,0.412602013032429,0.0223387844904965,-0.1745960532497457,-0.9566709694118865,,,
262,0.966255420125991,0.0663314682355621,0.9340073702408267,-0.8686037190104106,,,
263,0.642568922694649,0.252775955542811,0.28587632906506544,-0.4953677181150582,,,
264,0.368104714082508,0.519820605681907,-0.2636948600482554,0.03921862829787526,,,
265,0.324499716334101,0.848358629054372,-0.3510069747500323,0.6969061778553416,,,
266,0.86709196418864,0.602988142973494,0.7354482259660653,0.20570850134986407,,,
267,0.587995021172679,0.474069211377009,0.17660071857420578,-0.05236931668440914,,,
268,0.157756290095776,0.58557563873529,-0.6848843261832127,0.17085108324486664,,,
269,0.0122414612053327,0.996909836207997,-0.9762547673468287,0.9942850882589875,,,
270,0.954589605114666,0.118935308120676,0.9106484198692324,-0.7632981285152391,,,
271,0.522914948742372,0.241222068036799,0.046288161705824615,-0.5184969982016947,,,
272,0.85271080854756,0.802685936382915,0.7066522352375952,0.6054757826260893,,,
273,0.972680184045598,0.707460392741712,0.946871944332017,0.4148474534915403,,,
274,0.140981030743861,0.0647071265498939,-0.7184741311211102,-0.8718554257441545,,,
275,0.18757209454024,0.749519679476257,-0.6251828912100645,0.49904431126960436,,,
276,0.148601221473905,0.294539008492965,-0.7032159038208847,-0.4117638792812012,,,
277,0.276208009383744,0.502687704143836,-0.4477034837310059,0.004920936013385502,,,
278,0.188650767779694,0.204283875145157,-0.6230230185699521,-0.5924421364800823,,,
279,0.227605339767646,0.810361187348415,-0.5450226462916403,0.62084057038466,,,
280,0.282918351335121,0.994239369293421,-0.4342670847767558,0.9889391839304933,,,
281,0.479201140109648,0.814116411942292,-0.0412418295904452,0.6283580091146816,,,
282,0.685521897652601,0.583097213482557,0.3718828712038793,0.16588961968427518,,,
283,0.277956534631535,0.899619935658501,-0.4442023383376511,0.7995242029518215,,,
284,0.340296849992341,0.699031261949211,-0.319375711886868,0.3979735028939426,,,
285,0.371072172260072,0.65569367947882,-0.25775299415785613,0.311217674371828,,,
286,0.624533625998716,0.180204693939976,0.2497634985385826,-0.640645317103202,,,
287,0.066337387849819,0.395500637049156,-0.8679362259875449,-0.20965270382930212,,,
288,0.72911424472863,0.543482766136095,0.4591696549340989,0.08658699122464508,,,
289,0.54482471500995,0.668814347592717,0.09015900505459618,0.3374834318990856,,,
290,0.706200163194359,0.754166553630818,0.4132878290308002,0.5083467087347233,,,
291,0.475445206072611,0.287990547243134,-0.048762493743353286,-0.4248729903319203,,,
292,0.999213142910383,0.991337760274608,1.0,0.9831305651722515,,,
293,0.919028054477078,0.980340711371448,0.8394420364597628,0.9611159987265185,,,
294,0.518876799791783,0.882197708888694,0.038202406802430255,0.7646473216872185,,,
295,0.517911093001692,0.877538634823153,0.03626873161888344,0.7553205016926314,,,
296,0.751420812197012,0.666508117661749,0.5038350299592231,0.33286667948655047,,,
297,0.275119170486801,0.675587962147619,-0.4498837114932036,0.35104326863435986,,,
298,0.897564486462643,0.096782396582683,0.7964646345757276,-0.807645184467628,,,
299,0.102410023404133,0.620148033408947,-0.7957064758271124,0.24006022166314067,,,
300,0.571083645226199,0.162232277076168,0.14273836167366283,-0.6766236026162384,,,
301,0.304833881036832,0.922238891649086,-0.39038470106224465,0.8448042152508266,,,
302,0.649074865822725,0.791752846359773,0.2989034516880118,0.5835892529860802,,,
303,0.397433970201847,0.0044077509760602,-0.20496766118025234,-0.9925664111999823,,,
304,0.445406918861723,0.727523916381353,-0.10890941528511133,0.4550118447013942,,,
305,0.052280551645831,0.0034329621030516,-0.8960828183132269,-0.9945178033056629,,,
306,0.547093476967802,0.855585073586542,0.09470184221830724,0.7113725173906824,,,
307,0.699110911741506,0.396677279105189,0.39909272369969506,-0.20729722965132158,,,
308,0.561864264155115,0.0306937728673533,0.12427800852326532,-0.9399454416457247,,,
309,0.129754166625683,0.253407195326803,-0.7409541517206626,-0.49410406363009096,,,
310,0.936634217426233,0.614559065026589,0.8746955944978654,0.2288718822368092,,,
311,0.727656290116383,0.152400263407135,0.4562503313036066,-0.6963059301314035,,,
312,0.325144850325695,0.443575157397832,-0.3497151959177738,-0.11341418276038528,,,
313,0.299295765669474,0.778375931543471,-0.40147390159325713,0.556810525105933,,,
314,0.169334315308225,0.820815851451781,-0.6617011610056307,0.6417693576982488,,,
315,0.839475825008417,0.447658192716261,0.6801512729508126,-0.10524051243215737,,,
316,0.0891535721559222,0.867322259377536,-0.822250423807584,0.7348687352175853,,,
317,0.894857826159536,0.209103124273386,0.7910449752007365,-0.5827946682287177,,,
318,0.578567546635761,0.156503318647724,0.1577236911548996,-0.6880921826960799,,,
319,0.787866092920854,0.130819672964325,0.5768109431620807,-0.7395072786409,,,
320,0.772892630451676,0.611872138358534,0.546828951645079,0.22349302776506907,,,
321,0.756596555661848,0.365348169174997,0.5141986380409422,-0.2700137619062343,,,
322,0.974629559731875,0.640104147121552,0.9507752609770292,0.2800095930984634,,,
323,0.766648025701093,0.0391436587529302,0.5343251178094246,-0.923029942230837,,,
324,0.521264686596397,0.568643246975423,0.042983772639949125,0.13695478372257752,,,
325,0.210693102153031,0.790153812488204,-0.578886728546407,0.5803882089855832,,,
326,0.242685337463425,0.428106240164001,-0.514827334824975,-0.14438080928778596,,,
327,0.258954249880161,0.824918853157537,-0.48225140957899537,0.6499829979642628,,,
328,0.996809213840186,0.348281589315414,0.9951865120616903,-0.30417868739021925,,,
329,0.875185334332163,0.088720256320294,0.7516539202392871,-0.8237844709311248,,,
330,0.822020282928822,0.456045851710035,0.6451993093931268,-0.0884495826228403,,,
331,0.531614511173079,0.0795335333158366,0.06370766020431762,-0.8421750160474657,,,
332,0.0182670861806779,0.413057131185383,-0.9641894058937037,-0.17450703792205757,,,
333,0.063118100473221,0.926573218944492,-0.8743823400386292,0.8534809372589329,,,
334,0.0029865163503345,0.385230100217234,-0.994786331352419,-0.23021289388672073,,,
335,0.485272173469953,0.0522732039555416,-0.02908554502481575,-0.8967464140033605,,,
336,0.176315475435555,0.65743335514711,-0.6477224914662846,0.31470026374019855,,,
337,0.748435560060181,0.483314161238758,0.49785753447834713,-0.03386220947672358,,,
338,0.0003827309487872,0.758656409765831,-1.0,0.5173347779055009,,,
339,0.357117860632667,0.34933473478106,-0.28569429722651274,-0.30207043625533303,,,
340,0.817207203138775,0.761678337506052,0.635561877988541,0.5233842580539598,,,
341,0.251247228009469,0.581902823750483,-0.4976835025116809,0.16349861712073377,,,
342,0.229942161988638,0.634937975163921,-0.5403435292102876,0.26966763346612344,,,
343,0.951004656761559,0.834547859764189,0.9034701275181485,0.6692589335007169,,,
344,0.728785467071042,0.559363338418591,0.45851132964954466,0.11837769405663967,,,
345,0.474232740212099,0.837968612240847,-0.051190264956548215,0.6761068054484494,,,
