,Unnamed: 0,sc_param1,sc_param2,sc_param3,sc_param4,sc_param5,sc_param6,sc_param7,sc_param8,"PR_kappa_A[bmimpf6,R32]","PR_kappa_A[R32,bmimpf6]","PR_kappa_B[bmimpf6,R32]","PR_kappa_B[R32,bmimpf6]","PR_kappa_C[bmimpf6,R32]","PR_kappa_C[R32,bmimpf6]","PR_kappa_D[bmimpf6,R32]","PR_kappa_D[R32,bmimpf6]",SSR
62,62,0.2813668959987896,-1.01273411338854,-0.927035208293402,1.1052677651675435,0.742796706558877,-0.0226544655006968,-0.8654611693885276,-0.4132086374384878,,,,,,,,,
63,63,0.2813668959987896,-1.01273411338854,-0.927035208293402,1.1052677651675435,0.742796706558877,-0.0226544655006968,-0.5627851495308633,-0.7217582361363499,,,,,,,,,
64,64,0.2813668959987896,-1.01273411338854,-0.927035208293402,1.1052677651675435,0.742796706558877,-0.0226544655006968,0.3205156298335694,0.3734999253458304,,,,,,,,,
65,65,0.2813668959987896,-1.01273411338854,-0.927035208293402,1.1052677651675435,0.742796706558877,-0.0226544655006968,-0.2778358262011344,-0.7427063481284484,,,,,,,,,
66,66,0.2813668959987896,-1.01273411338854,-0.927035208293402,1.1052677651675435,0.742796706558877,-0.0226544655006968,0.1358983264909381,-0.420279112931916,,,,,,,,,
67,67,0.2813668959987896,-1.01273411338854,-0.927035208293402,1.1052677651675435,0.742796706558877,-0.0226544655006968,0.5064166056919208,0.9799454135547472,,,,,,,,,
68,68,0.2813668959987896,-1.01273411338854,-0.927035208293402,1.1052677651675435,0.742796706558877,-0.0226544655006968,0.1636086501684219,-0.7656360838609012,,,,,,,,,
69,69,0.2813668959987896,-1.01273411338854,-0.927035208293402,1.1052677651675435,0.742796706558877,-0.0226544655006968,0.8681179713505278,-0.2897937741541949,,,,,,,,,
70,70,0.2813668959987896,-1.01273411338854,-0.927035208293402,1.1052677651675435,0.742796706558877,-0.0226544655006968,-0.1788356983533874,0.3105617144245047,,,,,,,,,
71,71,0.2813668959987896,-1.01273411338854,-0.927035208293402,1.1052677651675435,0.742796706558877,-0.0226544655006968,-0.7528934421904908,0.2962681679105905,,,,,,,,,
72,72,0.2813668959987896,-1.01273411338854,-0.927035208293402,1.1052677651675435,0.742796706558877,-0.0226544655006968,-0.7628556721543731,0.7310656130249138,,,,,,,,,
73,73,0.2813668959987896,-1.01273411338854,-0.927035208293402,1.1052677651675435,0.742796706558877,-0.0226544655006968,0.2901722346263475,-0.4516754359898781,,,,,,,,,
74,74,0.2813668959987896,-1.01273411338854,-0.927035208293402,1.1052677651675435,0.742796706558877,-0.0226544655006968,-0.0331585447673176,0.5087021267414138,,,,,,,,,
75,75,0.2813668959987896,-1.01273411338854,-0.927035208293402,1.1052677651675435,0.742796706558877,-0.0226544655006968,0.1463823247951725,0.708957839052335,,,,,,,,,
76,76,0.2813668959987896,-1.01273411338854,-0.927035208293402,1.1052677651675435,0.742796706558877,-0.0226544655006968,0.1974000711547019,-0.0836854256762259,,,,,,,,,
77,77,0.2813668959987896,-1.01273411338854,-0.927035208293402,1.1052677651675435,0.742796706558877,-0.0226544655006968,-0.794676182561824,0.6054164735140144,,,,,,,,,
78,78,0.2813668959987896,-1.01273411338854,-0.927035208293402,1.1052677651675435,0.742796706558877,-0.0226544655006968,-0.1481257041432662,-0.5634599143853742,,,,,,,,,
79,79,0.2813668959987896,-1.01273411338854,-0.927035208293402,1.1052677651675435,0.742796706558877,-0.0226544655006968,-0.1164440236019037,0.5852957634619562,,,,,,,,,
80,80,0.2813668959987896,-1.01273411338854,-0.927035208293402,1.1052677651675435,0.742796706558877,-0.0226544655006968,-0.7542383466082629,-0.9968785789924206,,,,,,,,,
81,81,0.2813668959987896,-1.01273411338854,-0.927035208293402,1.1052677651675435,0.742796706558877,-0.0226544655006968,-0.8791693626089037,0.333249149939163,,,,,,,,,
82,82,0.2813668959987896,-1.01273411338854,-0.927035208293402,1.1052677651675435,0.742796706558877,-0.0226544655006968,0.3062844146126797,0.6088505461290474,,,,,,,,,
83,83,0.2813668959987896,-1.01273411338854,-0.927035208293402,1.1052677651675435,0.742796706558877,-0.0226544655006968,0.5975533659078698,0.3968043730237727,,,,,,,,,
84,84,0.2813668959987896,-1.01273411338854,-0.927035208293402,1.1052677651675435,0.742796706558877,-0.0226544655006968,-0.8206250491228833,-0.2105475725436145,,,,,,,,,
85,85,0.2813668959987896,-1.01273411338854,-0.927035208293402,1.1052677651675435,0.742796706558877,-0.0226544655006968,-0.1292243116406662,-0.9804950202602184,,,,,,,,,
86,86,0.2813668959987896,-1.01273411338854,-0.927035208293402,1.1052677651675435,0.742796706558877,-0.0226544655006968,-0.6585296744062632,-0.5411401834319283,,,,,,,,,
87,87,0.2813668959987896,-1.01273411338854,-0.927035208293402,1.1052677651675435,0.742796706558877,-0.0226544655006968,0.988463261435694,-0.6903408953995118,,,,,,,,,
88,88,0.2813668959987896,-1.01273411338854,-0.927035208293402,1.1052677651675435,0.742796706558877,-0.0226544655006968,-0.4822032230734278,0.1968582826163514,,,,,,,,,
89,89,0.2813668959987896,-1.01273411338854,-0.927035208293402,1.1052677651675435,0.742796706558877,-0.0226544655006968,-0.0992536756370573,0.7976275177730294,,,,,,,,,
90,90,0.2813668959987896,-1.01273411338854,-0.927035208293402,1.1052677651675435,0.742796706558877,-0.0226544655006968,0.6533096475005953,0.2787716443392394,,,,,,,,,
91,91,0.2813668959987896,-1.01273411338854,-0.927035208293402,1.1052677651675435,0.742796706558877,-0.0226544655006968,-0.1426144479478998,-0.4579324320635215,,,,,,,,,
92,92,0.2813668959987896,-1.01273411338854,-0.927035208293402,1.1052677651675435,0.742796706558877,-0.0226544655006968,-0.0517270416016779,0.7247939360348439,,,,,,,,,
93,93,0.2813668959987896,-1.01273411338854,-0.927035208293402,1.1052677651675435,0.742796706558877,-0.0226544655006968,-0.2377481391764431,0.3222627490534659,,,,,,,,,
94,94,0.2813668959987896,-1.01273411338854,-0.927035208293402,1.1052677651675435,0.742796706558877,-0.0226544655006968,0.5423259003054413,-0.1698931144151609,,,,,,,,,
95,95,0.2813668959987896,-1.01273411338854,-0.927035208293402,1.1052677651675435,0.742796706558877,-0.0226544655006968,-0.4967063032321203,0.1794401081916552,,,,,,,,,
96,96,0.2813668959987896,-1.01273411338854,-0.927035208293402,1.1052677651675435,0.742796706558877,-0.0226544655006968,0.409753464534897,-0.3531285624649335,,,,,,,,,
97,97,0.2813668959987896,-1.01273411338854,-0.927035208293402,1.1052677651675435,0.742796706558877,-0.0226544655006968,-0.0533686928046532,0.086224762169518,,,,,,,,,
98,98,0.2813668959987896,-1.01273411338854,-0.927035208293402,1.1052677651675435,0.742796706558877,-0.0226544655006968,0.7045862947150441,0.8648595723801427,,,,,,,,,
99,99,0.2813668959987896,-1.01273411338854,-0.927035208293402,1.1052677651675435,0.742796706558877,-0.0226544655006968,0.1744791431807366,-0.1202539564211262,,,,,,,,,
100,100,0.2813668959987896,-1.01273411338854,-0.927035208293402,1.1052677651675435,0.742796706558877,-0.0226544655006968,-0.5256884053843915,0.1408410389573442,,,,,,,,,
101,101,0.2813668959987896,-1.01273411338854,-0.927035208293402,1.1052677651675435,0.742796706558877,-0.0226544655006968,-0.8628560961617372,0.2658396356952537,,,,,,,,,
102,102,0.2813668959987896,-1.01273411338854,-0.927035208293402,1.1052677651675435,0.742796706558877,-0.0226544655006968,0.8172615604567535,-0.1985817806961662,,,,,,,,,
103,103,0.2813668959987896,-1.01273411338854,-0.927035208293402,1.1052677651675435,0.742796706558877,-0.0226544655006968,-0.7784880902813245,0.6983837076422086,,,,,,,,,
104,104,0.2813668959987896,-1.01273411338854,-0.927035208293402,1.1052677651675435,0.742796706558877,-0.0226544655006968,0.1142903196528133,0.4306742173605278,,,,,,,,,
105,105,0.2813668959987896,-1.01273411338854,-0.927035208293402,1.1052677651675435,0.742796706558877,-0.0226544655006968,-0.9183673734261838,-0.9753926249322292,,,,,,,,,
106,106,0.2813668959987896,-1.01273411338854,-0.927035208293402,1.1052677651675435,0.742796706558877,-0.0226544655006968,0.2067329661021151,-0.0580259550135141,,,,,,,,,
107,107,0.2813668959987896,-1.01273411338854,-0.927035208293402,1.1052677651675435,0.742796706558877,-0.0226544655006968,0.3422599873554897,0.2119633090258323,,,,,,,,,
108,108,0.2813668959987896,-1.01273411338854,-0.927035208293402,1.1052677651675435,0.742796706558877,-0.0226544655006968,-0.6646747005188092,-0.7448363192056031,,,,,,,,,
109,109,0.2813668959987896,-1.01273411338854,-0.927035208293402,1.1052677651675435,0.742796706558877,-0.0226544655006968,0.0352762848653149,-0.9596343674554706,,,,,,,,,
110,110,0.2813668959987896,-1.01273411338854,-0.927035208293402,1.1052677651675435,0.742796706558877,-0.0226544655006968,-0.9944688576603872,-0.8124807835086476,,,,,,,,,
111,111,0.2813668959987896,-1.01273411338854,-0.927035208293402,1.1052677651675435,0.742796706558877,-0.0226544655006968,0.3779602164601474,0.143279638652884,,,,,,,,,
112,112,0.2813668959987896,-1.01273411338854,-0.927035208293402,1.1052677651675435,0.742796706558877,-0.0226544655006968,0.1523961523474293,0.5669025865015185,,,,,,,,,
113,113,0.2813668959987896,-1.01273411338854,-0.927035208293402,1.1052677651675435,0.742796706558877,-0.0226544655006968,0.9390853192229308,0.7123354929909818,,,,,,,,,
114,114,0.2813668959987896,-1.01273411338854,-0.927035208293402,1.1052677651675435,0.742796706558877,-0.0226544655006968,-0.8023565696337248,0.6394201229190537,,,,,,,,,
115,115,0.2813668959987896,-1.01273411338854,-0.927035208293402,1.1052677651675435,0.742796706558877,-0.0226544655006968,-0.8841695011641644,0.1283129141751879,,,,,,,,,
116,116,0.2813668959987896,-1.01273411338854,-0.927035208293402,1.1052677651675435,0.742796706558877,-0.0226544655006968,0.2996142512134803,0.8339661454848075,,,,,,,,,
117,117,0.2813668959987896,-1.01273411338854,-0.927035208293402,1.1052677651675435,0.742796706558877,-0.0226544655006968,-0.9380373587593336,-0.0194259136168283,,,,,,,,,
118,118,0.2813668959987896,-1.01273411338854,-0.927035208293402,1.1052677651675435,0.742796706558877,-0.0226544655006968,0.1003129074340221,0.7039571666863484,,,,,,,,,
119,119,0.2813668959987896,-1.01273411338854,-0.927035208293402,1.1052677651675435,0.742796706558877,-0.0226544655006968,0.0855740921529559,0.377875001295153,,,,,,,,,
120,120,0.2813668959987896,-1.01273411338854,-0.927035208293402,1.1052677651675435,0.742796706558877,-0.0226544655006968,-0.0371263492983942,-0.970073572884406,,,,,,,,,
121,121,0.2813668959987896,-1.01273411338854,-0.927035208293402,1.1052677651675435,0.742796706558877,-0.0226544655006968,0.0746830670592946,-0.4525504112058616,,,,,,,,,
122,122,0.2813668959987896,-1.01273411338854,-0.927035208293402,1.1052677651675435,0.742796706558877,-0.0226544655006968,0.2365603833051119,0.9106001318526205,,,,,,,,,
123,123,0.2813668959987896,-1.01273411338854,-0.927035208293402,1.1052677651675435,0.742796706558877,-0.0226544655006968,0.9928280453760115,-0.6698835591700992,,,,,,,,,
124,124,0.2813668959987896,-1.01273411338854,-0.927035208293402,1.1052677651675435,0.742796706558877,-0.0226544655006968,0.7832472235227597,0.7173584204337693,,,,,,,,,
125,125,0.2813668959987896,-1.01273411338854,-0.927035208293402,1.1052677651675435,0.742796706558877,-0.0226544655006968,-0.6959193834533977,-0.238317622827396,,,,,,,,,
126,126,0.2813668959987896,-1.01273411338854,-0.927035208293402,1.1052677651675435,0.742796706558877,-0.0226544655006968,-0.1403398528904823,-0.4241183662389253,,,,,,,,,
127,127,0.2813668959987896,-1.01273411338854,-0.927035208293402,1.1052677651675435,0.742796706558877,-0.0226544655006968,0.352129674566954,0.3301142299601298,,,,,,,,,
128,128,0.2813668959987896,-1.01273411338854,-0.927035208293402,1.1052677651675435,0.742796706558877,-0.0226544655006968,0.0528670310576326,0.7516192220572944,,,,,,,,,
129,129,0.2813668959987896,-1.01273411338854,-0.927035208293402,1.1052677651675435,0.742796706558877,-0.0226544655006968,-0.929204639544872,-0.9796093477263764,,,,,,,,,
130,130,0.2813668959987896,-1.01273411338854,-0.927035208293402,1.1052677651675435,0.742796706558877,-0.0226544655006968,0.8060931606242983,-0.0906728696828997,,,,,,,,,
131,131,0.2813668959987896,-1.01273411338854,-0.927035208293402,1.1052677651675435,0.742796706558877,-0.0226544655006968,0.2802186937026927,-0.6283342475537322,,,,,,,,,
132,132,0.2813668959987896,-1.01273411338854,-0.927035208293402,1.1052677651675435,0.742796706558877,-0.0226544655006968,-0.2016568648465335,-0.3864985105689166,,,,,,,,,
133,133,0.2813668959987896,-1.01273411338854,-0.927035208293402,1.1052677651675435,0.742796706558877,-0.0226544655006968,-0.1062045905609431,-0.2509707682023743,,,,,,,,,
134,134,0.2813668959987896,-1.01273411338854,-0.927035208293402,1.1052677651675435,0.742796706558877,-0.0226544655006968,0.3583563306577495,0.4844542241989129,,,,,,,,,
135,135,0.2813668959987896,-1.01273411338854,-0.927035208293402,1.1052677651675435,0.742796706558877,-0.0226544655006968,-0.3223407684892464,-0.0387435264094072,,,,,,,,,
136,136,0.2813668959987896,-1.01273411338854,-0.927035208293402,1.1052677651675435,0.742796706558877,-0.0226544655006968,-0.3665894742366764,-0.0669911442171994,,,,,,,,,
137,137,0.2813668959987896,-1.01273411338854,-0.927035208293402,1.1052677651675435,0.742796706558877,-0.0226544655006968,-0.9110913482324718,-0.4432183873888505,,,,,,,,,
138,138,0.2813668959987896,-1.01273411338854,-0.927035208293402,1.1052677651675435,0.742796706558877,-0.0226544655006968,-0.3509751889424019,-0.6401253507365391,,,,,,,,,
139,139,0.2813668959987896,-1.01273411338854,-0.927035208293402,1.1052677651675435,0.742796706558877,-0.0226544655006968,-0.4666778082074755,0.5521767971410698,,,,,,,,,
140,140,0.2813668959987896,-1.01273411338854,-0.927035208293402,1.1052677651675435,0.742796706558877,-0.0226544655006968,0.2095009550493058,0.5435962373889569,,,,,,,,,
141,141,0.2813668959987896,-1.01273411338854,-0.927035208293402,1.1052677651675435,0.742796706558877,-0.0226544655006968,-0.5289632975626372,-0.5075487424955727,,,,,,,,,
142,142,0.2813668959987896,-1.01273411338854,-0.927035208293402,1.1052677651675435,0.742796706558877,-0.0226544655006968,-0.9902776801358872,-0.1372054016710645,,,,,,,,,
143,143,0.2813668959987896,-1.01273411338854,-0.927035208293402,1.1052677651675435,0.742796706558877,-0.0226544655006968,-0.7686852929969789,0.8463324756379795,,,,,,,,,
144,144,0.2813668959987896,-1.01273411338854,-0.927035208293402,1.1052677651675435,0.742796706558877,-0.0226544655006968,0.0327251330938793,0.405802351710121,,,,,,,,,
145,145,0.2813668959987896,-1.01273411338854,-0.927035208293402,1.1052677651675435,0.742796706558877,-0.0226544655006968,0.4551162733669971,-0.7919227188375473,,,,,,,,,
146,146,0.2813668959987896,-1.01273411338854,-0.927035208293402,1.1052677651675435,0.742796706558877,-0.0226544655006968,0.4768220170899309,0.8362721418154597,,,,,,,,,
147,147,0.2813668959987896,-1.01273411338854,-0.927035208293402,1.1052677651675435,0.742796706558877,-0.0226544655006968,0.5699922979520196,-0.2267744639266476,,,,,,,,,
148,148,0.2813668959987896,-1.01273411338854,-0.927035208293402,1.1052677651675435,0.742796706558877,-0.0226544655006968,0.7616020376802766,-0.5968346988643287,,,,,,,,,
149,149,0.2813668959987896,-1.01273411338854,-0.927035208293402,1.1052677651675435,0.742796706558877,-0.0226544655006968,0.6563567463699322,0.1461372662618181,,,,,,,,,
150,150,0.2813668959987896,-1.01273411338854,-0.927035208293402,1.1052677651675435,0.742796706558877,-0.0226544655006968,-0.5851993033066991,0.2312623011108356,,,,,,,,,
151,151,0.2813668959987896,-1.01273411338854,-0.927035208293402,1.1052677651675435,0.742796706558877,-0.0226544655006968,-0.500035811930952,-0.1306794064305069,,,,,,,,,
152,152,0.2813668959987896,-1.01273411338854,-0.927035208293402,1.1052677651675435,0.742796706558877,-0.0226544655006968,0.0197827596680351,0.4999319034404983,,,,,,,,,
153,153,0.2813668959987896,-1.01273411338854,-0.927035208293402,1.1052677651675435,0.742796706558877,-0.0226544655006968,-0.5641500497946688,-0.7593878003654494,,,,,,,,,
154,154,0.2813668959987896,-1.01273411338854,-0.927035208293402,1.1052677651675435,0.742796706558877,-0.0226544655006968,-0.4888315367083737,0.8578824242432288,,,,,,,,,
155,155,0.2813668959987896,-1.01273411338854,-0.927035208293402,1.1052677651675435,0.742796706558877,-0.0226544655006968,-0.5376420900683743,-0.8064012840992405,,,,,,,,,
156,156,0.2813668959987896,-1.01273411338854,-0.927035208293402,1.1052677651675435,0.742796706558877,-0.0226544655006968,-0.8298088032332918,-0.6309440887052863,,,,,,,,,
