,Param1,Param2,Param3,Param4,Param5,Param6,Param7,Param8,sc_param1,sc_param2,sc_param3,sc_param4,sc_param5,sc_param6,sc_param7,sc_param8,"PR_kappa_A[emimTf2N,R125]","PR_kappa_A[R125,emimTf2N]","PR_kappa_B[emimTf2N,R125]","PR_kappa_B[R125,emimTf2N]","PR_kappa_C[emimTf2N,R125]","PR_kappa_C[R125,emimTf2N]","PR_kappa_D[emimTf2N,R125]","PR_kappa_D[R125,emimTf2N]",SSR
13,0.354996970132161,0.302372069832245,0.591780279308797,0.0547088336777994,0.0068723488373206,0.548108235749584,0.863680623638953,0.0556045110122263,-0.5802550823004768,-0.7907088329115479,0.36726750438551337,-1.7813667358588232,-1.9725126425879047,0.19241441490336886,1.455036874681669,-1.778115082824916,,,,,,,,,
14,0.8188335316632,0.517253335688742,0.4392728196753,0.213554638851316,0.927485542354712,0.508438039269998,0.102159275471394,0.16480187118358,1.2757405931692065,0.06894020371972776,-0.2428322239931422,-1.145873831433733,1.7101140208990873,0.03371075166352311,-1.5918176318694979,-1.3411938124227158,,,,,,,,,
15,0.0672824323912716,0.572708824821525,0.516937548054276,0.242742823172596,0.870216919922867,0.475017762513796,0.159373318288059,0.670509353432235,-1.7315160696927263,0.29079415463953406,0.06786228106573056,-1.0291009395782442,1.4810287140256335,-0.09998962842983183,-1.3629036761236235,0.6822466375044289,,,,,,,,,
16,0.137103128355721,0.970724196902757,0.309889972798338,0.256029143489633,0.99508906297615,0.389689314002092,0.972437974711368,0.7151523473702,-1.4521355281059245,1.8830852732267096,-0.7604229039912895,-0.9759464840471537,1.9805408726313583,-0.4413526303587125,1.890176120656745,0.8608725090028351,,,,,,,,,
17,0.132320496537047,0.304266203236607,0.340756524749636,0.453964431649309,0.346967609014918,0.46456723347421,0.94430573610863,0.828230648224436,-1.4712727516648494,-0.783131206496231,-0.6369425509205053,-0.18406865621653723,-0.6120673632080302,-0.1417977712816112,1.7776187535226788,1.313322227444985,,,,,,,,,
18,0.0246626806883232,0.0519654686822474,0.601504085870508,0.0994708730023772,0.587800887257275,0.56381883891029,0.790532206945876,0.0203841884549592,-1.9020547495008953,-1.7924797066389238,0.406167186777203,-1.6022876701743825,0.3513112393967246,0.2552658876606215,1.1623693301871119,-1.9190388931766367,,,,,,,,,
19,0.795119478887775,0.0456818977534254,0.30448484746624,0.150865925463088,0.979467613313218,0.862759211446515,0.144246425971612,0.0841444808125655,1.1808511794201708,-1.8176176155861536,-0.7820458823353684,-1.3966719718205025,1.9180521233323873,1.4511997730951665,-1.4234265231001204,-1.6639207484304122,,,,,,,,,
20,0.0562515948489173,0.607750527919539,0.739181863073028,0.321727419860886,0.124756521618428,0.163292693979299,0.273713551228821,0.704932729681232,-1.7756548644178336,0.4309811839278117,0.9569413894089625,-0.7131080136117338,-1.5009536849890504,-1.3470696706366954,-0.9054272641307497,0.8199817005008541,,,,,,,,,
21,0.924560696362859,0.472951644812198,0.939883072907176,0.582008905801806,0.495721185585938,0.747302152137331,0.454650688938577,0.482330102784693,1.698797283255304,-0.10829211912311609,1.7598382044194896,0.3281976556691748,-0.017024959702498288,0.9893049531716813,-0.18149597217156743,-0.07069754656044513,,,,,,,,,
22,0.912232233391866,0.60389438478609,0.244067867660194,0.15311796133299,0.443629928576316,0.703702215154417,0.162890033686606,0.962704834668663,1.6494661699773356,0.4155543866378353,-1.0237414889483798,-1.3876622733001658,-0.225399826963798,0.8148800616848044,-1.3488332627516226,1.8513813186658306,,,,,,,,,
23,0.954312830196458,0.549886975262478,0.694368260943375,0.157742607993416,0.765750041548199,0.852293141155585,0.597405214542207,0.789228714548832,1.8178474753076177,0.1994935896071195,0.7776664440871057,-1.3691604933194887,1.0631414683693645,1.4093294562755596,0.38966630806209235,1.1572674072282076,,,,,,,,,
24,0.833782552894538,0.0004073709106978,0.0348037261830188,0.515901723378462,0.309978482300217,0.386622763212561,0.912662905676073,0.208623102886326,1.3355576085987049,-1.9987418435599384,-1.860893954679801,0.06372327867395322,-0.7600308567337004,-0.45362060195950993,1.651015473476146,-1.1658559819467027,,,,,,,,,
25,0.0127810597232585,0.277871132998508,0.170911717024878,0.0202390433445332,0.849912937321385,0.224398877116164,0.413349692985461,0.718525146361234,-1.9495978691203137,-0.8887267157722696,-1.3163996168792653,-1.9192696987345679,1.3998089485153091,-1.102609698894035,-0.3467416687598588,0.8743677768157325,,,,,,,,,
26,0.347279660185737,0.814631105526134,0.457681065473823,0.253942585936579,0.918178181135766,0.0983959061951479,0.347093002592031,0.283124865153949,-0.6111351272877534,1.2586228516570048,-0.1691908048219346,-0.9842941550365889,1.6728828180085022,-1.6066942469642571,-0.6118353476175247,-0.8677589898024556,,,,,,,,,
27,0.0010272642139665,0.218067620628759,0.10425355197781,0.665799655457747,0.202318540888817,0.253056666881361,0.407150351641406,0.405374605353526,-1.9966295079449758,-1.1279752681805295,-1.5830628246146028,0.6634185121761704,-1.190690957656509,-0.9879620132332254,-0.3715452952861986,-0.3786124416576928,,,,,,,,,
28,0.877915198450767,0.494087904613426,0.960078431566156,0.266990717968594,0.314734822888932,0.46212247946598,0.770038432293301,0.648076677630338,1.5121499820610893,-0.023734885603055478,1.840628894015679,-0.9320926171156505,-0.7410045959805773,-0.1515781971745369,1.0803735334747877,0.5924888522016967,,,,,,,,,
29,0.38484388127589,0.899736097398926,0.0952269195346615,0.98377852963241,0.942617558459921,0.700533512197106,0.60469209610996,0.16437592170461,-0.46082564830752526,1.599091919466837,-1.619173491036911,1.9355535746938135,1.7706449435208307,0.8022034225029699,0.41882119386645966,-1.3428981245707998,,,,,,,,,
30,0.344562779581106,0.939676631848517,0.509455169195321,0.42103158684618,0.104698978560455,0.171955300882056,0.541538763449733,0.29015971670657,-0.6220064536797874,1.75887710048424,0.03792933666782883,-0.3158227757040468,-1.5811876457767677,-1.3124142474052585,0.1661440802404872,-0.8396110906898875,,,,,,,,,
31,0.215491437094801,0.0666351297103824,0.838017465565093,0.570161894470108,0.812928411684418,0.871501076555105,0.196964059087282,0.691972771933889,-1.1384725396884425,-1.7337925990389276,1.3523290929315341,0.280801429928661,1.2518638601696468,1.4861722748571822,-1.2125027473981054,0.7681262234596291,,,,,,,,,
32,0.475858120793529,0.351420648744912,0.882633491468445,0.828103821582927,0.916235113287411,0.710554683547681,0.465093437464506,0.903170880319307,-0.09664125888958153,-0.5944862192632931,1.530813642804604,1.3127472484214469,1.6651101795999903,0.8422938869933301,-0.1397144312028613,1.613173628245756,,,,,,,,,
33,0.145899683871191,0.103641361858071,0.938933505209685,0.0201958476365309,0.274607659387581,0.498494026643763,0.0318007084227459,0.417900478581398,-1.416936989763343,-1.5857463201401476,1.756039498469573,-1.9194425113934044,-0.9015208293788612,-0.006071033432975437,-1.87332296012129,-0.3284938267476736,,,,,,,,,
34,0.925752607532761,0.663970068703397,0.175162981419427,0.758675168585556,0.982194693133521,0.47780081959341,0.602276603635446,0.703233435368426,1.7035665967600009,0.6558917822624828,-1.2993926110671346,1.0349846956399955,1.9289609577162774,-0.0888557951560891,0.409156784392946,0.8131824717578389,,,,,,,,,
35,0.2739846337541,0.787306871194677,0.876223121370621,0.07677847200409,0.866335503867466,0.723658845435827,0.163277478176921,0.196809381793036,-0.9044178552415982,1.149310149937298,1.5051692247224469,-1.6930729433707856,1.4655023166653116,0.8947180915572508,-1.3472830934829672,-1.2131251285648792,,,,,,,,,
36,0.384481822600361,0.98551024712535,0.91391543848116,0.744078044184784,0.0867941157522101,0.108321870046124,0.254173967985466,0.286601165958479,-0.4622743899371846,1.9422380047539072,1.6559557664848348,0.9765861186579481,-1.65281047895798,-1.5669846673773038,-0.9836053315012898,-0.853849589781869,,,,,,,,,
37,0.508057631719762,0.526377417594011,0.10135243126693,0.547038930867114,0.953876862691175,0.639245567784829,0.893549944014551,0.296757965424351,0.03220186816806869,0.10544179537196374,-1.5946686369594882,0.18829360900804737,1.8156842871521195,0.5570163008391376,1.5745443233080296,-0.8132101300102641,,,,,,,,,
38,0.675506116819296,0.760081060600758,0.0375468711958895,0.554341370449282,0.227761535668446,0.0723879966747956,0.905273357041103,0.123561706331506,0.7022302574413186,1.040391199952155,-1.8499201175227358,0.21750840970354846,-1.088914172754662,-1.7107408834918676,1.6214498157122308,-1.5062042594746334,,,,,,,,,
39,0.347868570322369,0.214808180046231,0.112038722530827,0.742365685734142,0.814010698633351,0.975213149768864,0.382636415412854,0.621199263128026,-0.6087786621931921,-1.1410149110063414,-1.5519185746796051,0.9697355024642964,1.256193212392437,1.9010803772078364,-0.4696257985458885,0.48494674613751165,,,,,,,,,
40,0.910878194314513,0.809390785377033,0.002658368792602,0.212910626229366,0.239691535752634,0.25914100435754,0.750151241756726,0.0453514062202011,1.6440481178434356,1.2376585477198594,-1.9894901155473348,-1.148450326615097,-1.0411919190276924,-0.9636211545648301,1.0008046858583546,-1.8191398801668002,,,,,,,,,
41,0.49820823441509,0.411341895702589,0.515627955145137,0.335500621024924,0.534992003336443,0.0959607949428678,0.0477730066717975,0.818212230801196,-0.007209511441838901,-0.3547666605777433,0.06262330927987536,-0.658005698499261,0.14006572894209812,-1.6164360962725228,-1.8094176355795617,1.2732364629071542,,,,,,,,,
42,0.802638368024317,0.062403681437277,0.167861432982264,0.999547551058396,0.638690189435838,0.483066536842284,0.0410311136297669,0.242240979054256,1.2109372633539057,-1.750720833415392,-1.3286021509084125,1.998640548976796,0.554878060303341,-0.06778988948527664,-1.8363920168588599,-1.0313438917233981,,,,,,,,,
43,0.908856343743251,0.552220584710035,0.778930233131864,0.118249111143689,0.761769353153377,0.0285134341269757,0.217197357569828,0.228692945111078,1.6359578847140726,0.20882937374572252,1.1159530851953092,-1.5271617511526454,1.0472179629003673,-1.886264435611603,-1.1315491184390711,-1.0855523835094325,,,,,,,,,
44,0.872888361796995,0.048024567547933,0.841802096417165,0.72614124051174,0.24269025523035,0.419760639191305,0.89045621222862,0.372846289115729,1.4920355972443824,-1.8082455848324883,1.3674693507288347,0.904826518523504,-1.0291964747056723,-0.32104998783309235,1.5621662715873437,-0.5087649767772293,,,,,,,,,
45,0.355764183497627,0.806623281609772,0.0561738136843995,0.662984481592002,0.133153742225572,0.0636655053300103,0.0432315914666648,0.285288768202029,-0.5771851546437023,1.2265869359722439,-1.7754038113690878,0.6521558728231849,-1.467363216456984,-1.7456358790260496,-1.827587883094191,-0.8591007652143277,,,,,,,,,
46,0.43911671992239,0.0782612260913376,0.478477695614769,0.880392997101413,0.568685351877005,0.369514563988607,0.688939734340987,0.520476449705441,-0.24365830494227558,-1.6872815059762827,-0.085994753752209,1.5219400564023542,0.27484548725031965,-0.5220632649464647,0.7558968343959971,0.08193389372036686,,,,,,,,,
47,0.427772390783206,0.849233009921215,0.83116233105411,0.52189107472589,0.0111132614661553,0.199403833295373,0.746224003255117,0.282145836168688,-0.2890515049822455,1.3970504323968895,1.3249054133738207,0.08768481973726061,-1.9555481910305739,-1.2026042885160273,0.985091765457998,-0.8716762876870343,,,,,,,,,
48,0.959063111665069,0.20235300842541,0.593677831706345,0.123754143915572,0.26682487052297,0.917818533085519,0.798458245135629,0.269267598423288,1.8368552521717443,-1.190842783353605,0.37485858357016744,-1.5051378188156364,-0.93265345488426,1.6714688116946457,1.194081488008631,-0.9232047860631136,,,,,,,,,
49,0.420717190745282,0.177715233910078,0.937200739313075,0.0685248944591028,0.128563529620656,0.842628724583111,0.0818678305069275,0.581635002108605,-0.31728218329862945,-1.2894080958875893,1.7491076408056525,-1.7260929526825337,-1.4857249338959362,1.3706662166337606,-1.673003905482429,0.3266419376695824,,,,,,,,,
50,0.0469780200349058,0.0376821273738485,0.696659748148515,0.338541158977379,0.596450191833914,0.290262941077609,0.651693191175055,0.774350978076359,-1.8127621478414113,-1.8496213124773817,0.7868334430312807,-0.6458414471845371,0.3859100914214859,-0.8391154600408495,0.6068730438330014,1.0977385000269568,,,,,,,,,
51,0.232674283785361,0.358315952460827,0.657264407544978,0.512852763568512,0.684445093566991,0.87759936511109,0.768624809360535,0.373691570051994,-1.0697170947863186,-0.5669010262356939,0.6292340268495198,0.05152533411391902,0.7379063192129198,1.5105689458902205,1.0747176140266639,-0.505382832557441,,,,,,,,,
52,0.804483336729394,0.300450320655903,0.417450071864879,0.333370420241198,0.946710612723932,0.329645829120935,0.0217701145381209,0.877429532559503,1.2183197213617372,-0.7983969383473779,-0.3301332159814021,-0.666527972547228,1.7870179336907364,-0.6815611962333368,-1.9134554662608678,1.5101771606807013,,,,,,,,,
53,0.188220607813036,0.0470368144192195,0.592684048020242,0.93478413177154,0.0203197226818454,0.0691306190975222,0.761724667660662,0.815775049502163,-1.2475940393959226,-1.8121971672198294,0.37088299340286923,1.7395421524019152,-1.9187206072114433,-1.72377227229113,1.0471100782895655,1.2634847953970327,,,,,,,,,
54,0.0471553530152009,0.634977687264632,0.77777904152868,0.670813433659634,0.775698833809302,0.720258643785005,0.265825565762626,0.895406899523731,-1.812052567631823,0.5399055296957971,1.1113477912241012,0.683477087019742,1.1029385165848575,0.8811153240988818,-0.9369871726259194,1.5821083319120515,,,,,,,,,
55,0.855764354122161,0.0784261129511907,0.397281897493267,0.270017170970981,0.258469372399256,0.929100817273038,0.754112329370401,0.458844412939928,1.4235155907871624,-1.6866218634073462,-0.41081515597033125,-0.919984715326919,-0.9660770256018825,1.7166044548012698,1.0166530368935693,-0.16466865929746066,,,,,,,,,
56,0.836887095740202,0.3724731075971,0.516480707513849,0.538109736666869,0.4312792859313,0.789157460474274,0.342215084590014,0.305333756716361,1.3479801267306164,-0.5102642378873594,0.06603470954695556,0.15257066655897988,-0.27480473038687303,1.1567503239684798,-0.6313519461774937,-0.7788966116236533,,,,,,,,,
57,0.0849528961891044,0.961104475983635,0.028613753954879,0.0599506159538319,0.607220272724895,0.455046347583073,0.772371111249892,0.284996688872773,-1.6608094736364198,1.8446008395659939,-1.8856566802811263,-1.760395987280848,0.42899244928505365,-0.17988680542565816,1.0897066052374225,-0.8602694351473414,,,,,,,,,
58,0.493462549596619,0.615242145557997,0.867667883664642,0.192196674654808,0.0923245543732593,0.652135815249449,0.0355510957295561,0.519882634414223,-0.026198895269518907,0.4609519766818493,1.4709443532756592,-1.231320435988506,-1.6306876798605225,0.6085847243470988,-1.8583176231145686,0.0795579156654389,,,,,,,,,
59,0.360705109109852,0.278270470267648,0.131274618473772,0.430325954850616,0.362571500912182,0.562693868330148,0.0680599297377161,0.755612003656573,-0.5574145342794141,-0.8871291363027947,-1.4749661756421149,-0.27863888588408825,-0.5496488482881186,0.25076535658315446,-1.728249454127805,1.0227599795143787,,,,,,,,,
60,0.69917571987857,0.304933993279415,0.785081617154873,0.863071812912899,0.251621797823173,0.547303544498677,0.796959692126533,0.513800142008475,0.7969418100905741,-0.7804596610514307,1.140561440292231,1.4526433592940067,-0.9934686173058334,0.1891951858440497,1.1880857624783396,0.055220602886440595,,,,,,,,,
61,0.653332128459872,0.63276617524839,0.991352745933867,0.892499924856104,0.0912199801181044,0.143074093636661,0.358364405806554,0.287443982813797,0.6135032576395747,0.531058205725123,1.965740483618069,1.5703761273082795,-1.6351061855179236,-1.4279557318290128,-0.5667383509778872,-0.8504773048606578,,,,,,,,,
62,0.284804743543621,0.158504566729104,0.875818602689132,0.26496892957619,0.338005885216196,0.925751364384157,0.764966609671402,0.25370404647721,-0.8611222665731004,-1.3662618479787423,1.5035509646170486,-0.9401811667390938,-0.6479159511322226,1.7032047116568605,1.0600811205973995,-0.9854777831170747,,,,,,,,,
63,0.0022933209771751,0.481425202366096,0.157747515965133,0.766082990787908,0.126057373592705,0.387189044202649,0.374865751653232,0.704034076693971,-1.991563508253925,-0.0743930001886961,-1.3690624538983431,1.0646210995833982,-1.495750031381373,-0.4513551514317744,-0.5007163017233367,0.816386003643085,,,,,,,,,
64,0.462430921288591,0.342700432135405,0.165600504927914,0.827356353295224,0.971735299896779,0.216099319465094,0.859504567468138,0.991845342796251,-0.15036885667224564,-0.6293721167271744,-1.3376468992450352,1.3097568591404762,1.8871214091536985,-1.1358127157526208,1.4383284323060535,1.967978531375845,,,,,,,,,
65,0.940389020351299,0.191029798146361,0.0003505951946505,0.458971598764338,0.0709373066333429,0.240729484427996,0.91539175892848,0.102589472517,1.7621327408473246,-1.2361421572620706,-1.9987222675263479,-0.16403653028538212,-1.716240710536408,-1.0372778519833994,1.6619336425462845,-1.5901185136931137,,,,,,,,,
66,0.312848820173951,0.0061723622998059,0.659587466550603,0.634607207663624,0.560858107563087,0.0277061216169511,0.118431017775432,0.480787384690607,-0.7489066948281167,-1.9756785519598972,0.6385273274640961,0.538627182476517,0.2435350315507545,-1.8894941512190413,-1.5267142286782471,-0.07687028140021424,,,,,,,,,
67,0.428247637532787,0.112742669901857,0.205543139482826,0.357139028192263,0.685088487900619,0.866981391803724,0.422094784794937,0.276963776742881,-0.28714985257888204,-1.549335837072954,-1.1778580564484744,-0.5714371284140527,0.7404800180745474,1.4680909294042412,-0.311752469239686,-0.8924107814886277,,,,,,,,,
68,0.147099422277464,0.691342881453851,0.635771879205029,0.852109732491298,0.890357853747579,0.971720238107593,0.24400934796207,0.175752887160214,-1.4121363563540499,0.765398825684922,0.543254064073369,1.4087874682425876,1.5615962536315173,1.8871067162429322,-1.02427407755836,-1.2973765277814253,,,,,,,,,
69,0.573200321760909,0.982150021842702,0.287215774150416,0.0074182925962093,0.921223005418831,0.644657691048623,0.0386052696279532,0.851314977960246,0.2928638362668039,1.9287951649810742,-0.8511300895253309,-1.9705615545129596,1.685062690260394,0.5786679150002039,-1.8460978428963066,1.4056874151997643,,,,,,,,,
70,0.735378705298934,0.623265101200485,0.723043007971864,0.548510957802696,0.250493707474062,0.276157237634884,0.897979489937765,0.377860014025245,0.9418044404910262,0.49304842800118465,0.8923785730246028,0.19418273319148494,-0.997981191780881,-0.895546408399962,1.592266980710341,-0.4887040242645002,,,,,,,,,
71,0.39433547639595,0.493532278365667,0.447224425000328,0.354387532387876,0.803123953217591,0.202628791114815,0.634550552335223,0.769143825397613,-0.4228459784039882,-0.025957711156084695,-0.21102215869776364,-0.5824450115516229,1.2126441743936511,-1.1897025974441717,0.5382851749190114,1.0769036029195012,,,,,,,,,
72,0.558172638072595,0.916737686271394,0.613356711050625,0.687139354884414,0.487950894697794,0.743508317632214,0.208686230116965,0.365364491003538,0.2327320608720984,1.6671080838223586,0.4535831192197306,0.748792045039675,-0.04810759094135686,0.9741274272928364,-1.16560222423576,-0.5387012017092383,,,,,,,,,
73,0.0124258483064661,0.941912258683208,0.946477326463178,0.612335860705444,0.555011092645008,0.735096181132532,0.596796936677601,0.24492294479735,-1.9510192121280059,1.7678208976414695,1.7862182406029334,0.44952641618021927,0.22014586746887277,0.940474030116945,0.387232582261142,-1.0206127909183147,,,,,,,,,
74,0.0338825425455007,0.782240594337931,0.13326714488888,0.861359258702546,0.0750439014580724,0.325011869138743,0.744747432340412,0.673486212355873,-1.8651623931095282,1.1290421195817921,-1.4669951568633213,1.4457919599263382,-1.6998135555660279,-0.7000997085106622,0.9791839905065318,0.6941576670447316,,,,,,,,,
75,0.221729491633223,0.241305105268532,0.395007878972427,0.146964258572736,0.841564517507529,0.184538595150124,0.720604119919081,0.0624274019020033,-1.1135115874762258,-1.035011923029466,-0.4199122721719035,-1.4122813335001547,1.3664136923741008,-1.262073813699693,0.8825863567947332,-1.7508152822555703,,,,,,,,,
76,0.17149928643959,0.799653398462417,0.461060452681767,0.972055834254061,0.465385102334679,0.996304621958276,0.880445813117165,0.562595857063797,-1.314502736836277,1.1987033821911632,-0.15567170731281776,1.8886546986074109,-0.13837502271866242,1.9854584291618647,1.5221145649365648,0.25046237227262047,,,,,,,,,
77,0.871893970194509,0.688181006999308,0.600350125976882,0.254963996319103,0.463428883614631,0.611166379965288,0.172304560038898,0.0166156417720812,1.4880566385615106,0.7527495036606733,0.40155081837559825,-0.980207808218106,-0.14620026709794032,0.4446833566336812,-1.3111656489512358,-1.9341176295276736,,,,,,,,,
78,0.479988080976162,0.268687960038468,0.249819031099929,0.467674934643655,0.586122290169639,0.0713296152050589,0.198668764904055,0.91303245492042,-0.08011563569694768,-0.9254647057354748,-1.0007341995942998,-0.12921717707619607,0.3445965339854742,-1.7149750197265803,-1.2056822024289104,1.6526318321448525,,,,,,,,,
79,0.964002715137957,0.123852565297704,0.269463951359108,0.596343810957554,0.937717716475555,0.060921653810258,0.745705290944505,0.921668661751476,1.856620582127524,-1.5048898457667959,-0.9221455158476262,0.38554717460757804,1.7510446500799368,-1.7566128674509742,0.9830163923315656,1.687187085624973,,,,,,,,,
80,0.455967724948934,0.2491954146156,0.712064064597196,0.135844290180988,0.639829297058945,0.873354417539883,0.258909672633715,0.702407554311756,-0.1762306913161542,-1.003446133420522,0.8484577681874703,-1.4567688854545033,0.559434705955363,1.4935867075955773,-0.9646577299876444,0.8098779504771496,,,,,,,,,
81,0.925538337631342,0.448756006381254,0.442335310425172,0.463277577917198,0.698600724928666,0.097413140939365,0.904192597108253,0.893767017682557,1.702709217149596,-0.20508863223436258,-0.23058085754097535,-0.14680964037629263,0.7945315184367372,-1.6106258747362006,1.617125684445487,1.5755468247819255,,,,,,,,,
82,0.944157050126478,0.108243247748252,0.220238882160138,0.501156916439254,0.732832248808859,0.544374891607129,0.788559922533265,0.057712766169868,1.77721013566219,-1.5673361215757782,-1.1190683510970292,0.004733869562715487,0.9314640797563776,0.17747888535923062,1.1544782005881524,-1.7696795169800699,,,,,,,,,
83,0.702057062008105,0.970891462847231,0.939629705848899,0.411055657982986,0.371315953045122,0.546163132214726,0.450303371371182,0.687945565296453,0.8084712128489802,1.8837544335067147,1.7588246200754427,-0.355733379579825,-0.51466938806627,0.18463287904630343,-0.1988896331024126,0.7520125350202793,,,,,,,,,
84,0.808084917268169,0.591423885962912,0.832801445031059,0.259127104757607,0.283158057072614,0.83789264059806,0.295622865559319,0.934408394518621,1.2327310861811855,0.3656651966382949,1.3314626204410782,-0.9635524998193006,-0.8673176236024875,1.3517191494513243,-0.8177678790538185,1.7381613968763707,,,,,,,,,
85,0.161555885426542,0.306210718564909,0.285393202525865,0.98075433515312,0.0703254967337749,0.0786043430736931,0.974015247804989,0.0144510092154388,-1.354290262896667,-0.775352023317899,-0.8584212112564347,1.92345470855699,-1.7186880656959902,-1.6858719130046522,1.8964868060300772,-1.9427787730307586,,,,,,,,,
86,0.147867041342056,0.27526626722117,0.854332432072511,0.341947833660449,0.275092158886479,0.304434939129935,0.216947098740067,0.213959452021012,-1.4090648053327417,-0.8991476817281285,1.417596435647774,-0.6322123961283213,-0.8995827398689002,-0.7824192950120352,-1.1325504065120797,-1.1445041430416416,,,,,,,,,
87,0.788344815924591,0.0358961487001474,0.122468369169974,0.776780464809689,0.88993615903081,0.664012925079592,0.713340828585668,0.433445756832108,1.1537430421898276,-1.856766257571462,-1.5101952085116768,1.1074183823236474,1.5599093951129124,0.6561000130529577,0.8535258557531602,-0.26629394653630456,,,,,,,,,
88,0.138613567569426,0.166407573687019,0.481667707220487,0.525612932424685,0.573713783788869,0.339270271183191,0.169939896068823,0.141959829879503,-1.4460916564468147,-1.334645260600674,-0.07323324543746512,0.10257482049164279,0.29496016468982944,-0.6430578776852249,-1.3206266930717179,-1.4325895539451834,,,,,,,,,
